Unnamed: 0,UK,EN,TRANSLATION,BLEURT_Score
524.0,Кому какао?,Who wants some hot chocolate?,Who wants hot chocolate?,0.7621212601661682
525.0,Хто хоче какао?,Who wants some hot chocolate?,Who wants some chocolate?,0.6540480852127075
526.0,"Говори повільніше, будь ласка!","Speak more slowly, please!","Speak more slowly, please!",1.0512932538986206
527.0,Коли ми прибуваємо?,When do we arrive?,When do we arrive?,0.9854215979576111
528.0,"Рахунок, будь ласка.","The check, please.","The bill, please.",-0.37740984559059143
529.0,І що будемо тепер робити?,And what are we going to do?,What do we do now?,0.17522333562374115
530.0,У мене болить голова.,I have a headache.,My head hurts.,0.2866588830947876
531.0,Мені болить голова.,I have a headache.,My head hurts.,0.2866588830947876
532.0,Звідки можна подзвонити?,Where can one make a phone call?,Where can I make a phone call?,0.22354784607887268
533.0,"Я повинен визнати, що хроплю.",I must admit that I snore.,I must admit I'm snoring.,0.555479884147644
534.0,Сьогодні ввечері ми збираємось до церкви.,Tonight we're going to church.,We're going to church tonight.,0.6933637261390686
535.0,Як ти? Сподобалася подорож?,How are you? Did you have a good trip?,How are you? Have you enjoyed your trip?,0.4607264995574951
536.0,Я погано почуваюся.,I don't feel well.,I feel bad.,-0.2247004210948944
537.0,Не відчуваю себе добре.,I don't feel well.,I don't feel good.,0.6458919644355774
538.0,Мені не дуже добре.,I don't feel well.,I'm not feeling well.,0.8076260685920715
539.0,Я не дуже добре почуваюся.,I don't feel well.,I don't feel well.,0.9938643574714661
540.0,Викличте поліцію!,Call the police!,Call the police!,1.0281258821487427
541.0,Це занадто дорого!,It's too expensive!,It's too expensive!,1.0840811729431152
542.0,Це задорого!,It's too expensive!,It's too expensive!,1.0840811729431152
543.0,Задорого.,It's too expensive!,Too expensive.,0.3264615535736084
544.0,Задорого!,It's too expensive!,Too expensive!,0.5197337865829468
545.0,"Вона вдає, що спить. Ось чому не хропить.",She's faking sleep. That's why she's not snoring.,She pretends to be asleep. That's why she's not snoring.,0.3390921354293823
546.0,Моï черевики дуже малi. Менi потрiбнi новi.,My shoes are too small. I need new ones.,My shoes are very small. I need new ones.,0.6341713070869446
547.0,Ми йдемо звідси. Поліцейські йдуть.,We're getting out of here. The cops are coming.,We're leaving here. The cops are coming.,0.7279377579689026
548.0,Веселого Різдва!,Merry Christmas!,Merry Christmas!,1.0628657341003418
549.0,З Різдвом!,Merry Christmas!,Merry Christmas!,1.0628657341003418
550.0,"Було б так круто, якби я розмовляв десятьма мовами!",It would be so cool if I could speak ten languages!,It would be so cool if I could speak ten languages!,1.0222382545471191
551.0,"""Якщо ви втомилися, чому б вам не піти спати?"" ""Тому що, якщо я зараз піду спати, то встану зарано.""","""If you're tired, why don't you go to sleep?"" ""Because if I go to sleep now I will wake up too early.""","""If you're tired, why don't you go to bed?"" ""Because if I go to bed now, I'll get up too early.""",0.6816293597221375
552.0,Ви мали послухатись мене.,You should have listened to me.,You should have listened to me.,0.9800695776939392
553.0,Що це передбачає?,What does it involve?,What does that involve?,0.8184632658958435
554.0,"Сто п'ятдесят тисяч пар, як очікується, одружаться в Шанхаї в 2006 році.",One hundred and fifty thousand couples are expected to get married in Shanghai in 2006.,One hundred and fifty thousand couples are expected to get married in Shanghai in 2006.,0.9430335164070129
555.0,Півмільйона дітей як і раніше стикаються з недоїданням в Нігері.,Half a million children still face malnutrition in Niger.,Half a million children still face malnutrition in Niger.,0.9783666729927063
556.0,Лише за п’ять-десять років технологія досягне необхідного рівня.,It will take five to ten years for the technology to be ready.,"In just five or ten years, technology will reach the right level.",0.16639283299446106
557.0,Велосипеди — інструменти для сталого розвитку міст.,Bicycles are tools for urban sustainability.,Bicycles יהוה tools for the city's permanent development,-1.05928373336792
558.0,Він був би радий почути це.,He would be glad to hear that.,He'd be glad to hear it.,0.8969883322715759
559.0,Комп'ютери роблять людей обмеженими.,Computers make people stupid.,Computers make people limited.,-0.26329505443573
560.0,Комп'ютери роблять із людей ідіотів.,Computers make people stupid.,Computers make people stupid.,0.9609445333480835
561.0,"Не питайте, що вони думають. Питайте, що вони роблять.",Don't ask what they think. Ask what they do.,Don't ask what they think. Ask what they do.,0.9608715176582336
562.0,"Коли ви намагаєтеся щось довести, допомагає знання, що це правда.","When you're trying to prove something, it helps to know it's true.","When you try to prove something, it helps you to know that it is true.",0.7511976957321167
563.0,"Світ змінює комунікація, а не інформація.","What changes the world is communication, not information.","The world changes communication, not information.",0.18517175316810608
564.0,"Більшість наукових проривів не що інше, як відкриття очевидного.",Most scientific breakthroughs are nothing else than the discovery of the obvious.,Most scientific breakthroughs are nothing more than a discovery of the obvious.,0.8157559037208557
565.0,"Все, що може бути неправильно зрозумілим, буде неправильно зрозумілим.",Anything that can be misunderstood will be.,Anything that may be misunderstood will be misunderstood.,0.45703670382499695
566.0,"Будь-який достатньо простий всесвіт, щоб бути осягненим, є занадто простим, щоб породити розум, здатний його осягнути.",Any universe simple enough to be understood is too simple to produce a mind able to understand it.,Any universe that is simple enough to be understood is too simple to produce a mind that can comprehend it.,0.6878758072853088
567.0,Чому життя так повне страждань?,Why is life so full of suffering?,Why is life so full of suffering?,1.0102370977401733
568.0,Я голодний!,I'm starving!,I'm hungry!,0.8654333353042603
569.0,Я помираю з голоду.,I'm starving!,I'm starving.,0.7343598008155823
570.0,Я помираю від голоду.,I'm starving!,I'm starving.,0.7343598008155823
571.0,Я помираю від голоду!,I'm starving!,I'm starving!,1.0711084604263306
572.0,У тебе є друзі в Антигуа?,Do you have friends in Antigua?,Do you have any friends in Antigua?,0.7963963150978088
573.0,"Я одружений, і маю двоє дітей.",I am married and have two children.,I am married and have two children.,1.02406644821167
574.0,"Я заміжня, і маю двоє дітей.",I am married and have two children.,I am married and have two children.,1.02406644821167
575.0,Він дуже добре грає на піаніно.,He plays the piano very well.,He plays the piano very well.,0.9965302348136902
576.0,Я б хотів навчатися в Парижі.,I'd like to study in Paris.,I'd like to study in Paris.,0.9829774498939514
577.0,Я б хотіла навчатися в Парижі.,I'd like to study in Paris.,I'd like to study in Paris.,0.9829774498939514
578.0,"Ти не знаєш, хто я.",You don't know who I am.,You don't know who I am.,0.9904471039772034
579.0,"Ти не знаєш, хто я такий.",You don't know who I am.,You don't know who I am.,0.9904471039772034
580.0,"Ви не знаєте, хто я такий.",You don't know who I am.,You don't know who I am.,0.9904471039772034
581.0,Чому ви не їсте овочі?,Why don't you eat vegetables?,Why don't you eat vegetables?,0.9986141324043274
582.0,Чому ти не їж овочі?,Why don't you eat vegetables?,Why don't you eat vegetables?,0.9986141324043274
583.0,Чому люди йдуть в кіно?,Why do people go to the movies?,Why do people go to the movies?,1.016461730003357
584.0,Чому люди ходять у кіно?,Why do people go to the movies?,Why do people go to the movies?,1.016461730003357
585.0,Я роздягаюся.,I'm undressing.,I'm undressing.,1.0495625734329224
586.0,Автомобіль розбився об стіну.,The car crashed into the wall.,The car crashed against the wall.,0.8396733999252319
587.0,Машина врізалася в стіну.,The car crashed into the wall.,The car crashed into the wall.,1.0037024021148682
588.0,Реальних видінь не буває.,There are no real visions.,There are no real visions.,0.995947539806366
589.0,Креаціонізм — псевдонаука.,Creationism is a pseudo-science.,Creationism is a pseudoscience.,0.6965327262878418
590.0,Креаціонізм — це псевдонаука.,Creationism is a pseudo-science.,Creationism is a pseudoscience.,0.6965327262878418
591.0,Вітер вщух.,The wind calmed down.,The wind has died.,-1.0117758512496948
592.0,Я не хочу робити тобі пропозицію!,I don't want to propose to you!,I don't want to propose to you!,0.9806213974952698
593.0,Я не хочу освідчуватися тобі.,I don't want to propose to you!,I don't want to propose to you.,0.7425968050956726
594.0,"Демократ - це вільний громадянин, який кориться волі більшості.",A democrat is a free citizen who yields to the will of the majority.,A democracy is a free citizen who submits to the will of the majority.,0.09859594702720642
595.0,"Там, де воля, там і шлях.","Where there's a will, there's a way.","Where there's freedom, there's a way.",0.2972754240036011
596.0,"Хто шукає, той завжди знайде.","Who searches, finds.",He who searches will always find it.,-0.8393799662590027
597.0,Рим не за один день був збудований.,Rome wasn't built in a day.,Rome was not built in one day.,0.7819505333900452
598.0,Мовчання — знак згоди.,Silence gives consent.,Silence is a sign of consent.,0.4722415506839752
599.0,Хто мовчить - погоджується.,Silence gives consent.,Silence agrees.,0.5147722363471985
600.0,"Чому кажуть «Добрий день» тоді, коли день не добрий?","Why does one say ""Good day"" when the day is not good?",Why is it said that a good day is a good one when the day is not good?,0.0768645852804184
601.0,Це був найкращий день мого життя.,That was the best day of my life.,It was the best day of my life.,0.8518827557563782
602.0,Цей був найкращий день мого життя.,That was the best day of my life.,It was the best day of my life.,0.8518827557563782
603.0,Це був найкращий день у моєму житті.,That was the best day of my life.,It was the best day of my life.,0.8518827557563782
604.0,Я не розумію німецької.,I don't understand German.,I don't understand German.,1.0037024021148682
605.0,Я прийняв рішення.,I made my decision.,I've made up my mind.,0.11790667474269867
606.0,Я прийняла рішення.,I made my decision.,I've made up my mind.,0.11790667474269867
607.0,Даю слово.,I give you my word.,You have my word.,0.3365779221057892
608.0,Слово даю.,I give you my word.,I give you my word.,0.9755538702011108
609.0,Я даю тобі слово.,I give you my word.,I give you my word.,0.9755538702011108
610.0,Я даю тобі своє слово.,I give you my word.,I give you my word.,0.9755538702011108
611.0,Я даю вам слово.,I give you my word.,I give you my word.,0.9755538702011108
612.0,Я даю вам своє слово.,I give you my word.,I give you my word.,0.9755538702011108
613.0,Ти велика любов мого життя.,You are the great love of my life.,You are the great love of my life.,0.9473010897636414
614.0,Маємо папу.,We have a Pope.,We have a pope.,1.021500587463379
615.0,Математики — як французи: що їм не скажеш — перекладають на свою власну мову і перетворюють у щось зовсім інше по смислу.,Mathematicians are like French people: whatever you tell them they translate it into their own language and turn it into something totally different.,Mathematicians are like French people: you can't tell them that you're translating into your own language and turning it into something completely different.,0.23355934023857117
616.0,"Не хвилюйся, будь щасливий.","Don't worry, be happy!","Don't worry, be happy.",0.8206066489219666
617.0,"Нічим не переймайся, будь щасливий!","Don't worry, be happy!","Don't worry, be happy!",1.0600612163543701
618.0,"Я вважаю, що іноземні мови дуже цікаві.",I find foreign languages very interesting.,I think foreign languages are very interesting.,0.7582963705062866
619.0,Я не люблю вчити неправильні дієслова.,I don't like learning irregular verbs.,I don't like learning irregular verbs.,0.9430862665176392
620.0,Візьми книгу та прочитай її!,Take a book and read it.,Take the book and read it!,0.481609582901001
621.0,Я несамовитий від радості.,I'm beside myself with joy.,I'm furious with joy.,-0.17221041023731232
622.0,Він уже чоловік.,He's already a man.,He's already a man.,1.009087324142456
623.0,Відпустка вже скінчилася.,The vacation is over now.,The holiday is over.,0.6410905718803406
624.0,Я боюся впасти.,I'm afraid to fall.,I'm afraid to fall.,1.0129947662353516
625.0,Це абсолютна правда.,That's the absolute truth.,It's absolutely true.,0.585141122341156
626.0,Холодно.,It's cold.,It's cold.,1.0703285932540894
627.0,Зимно.,It's cold.,It's cold.,1.0703285932540894
628.0,Студить.,It's cold.,It's so cold.,0.8025687336921692
629.0,Я хочу пити.,I'm thirsty.,I'm thirsty.,1.0316468477249146
630.0,Хочу пити.,I'm thirsty.,I'm thirsty.,1.0316468477249146
631.0,"Коли не можеш зробити те, що хочеш, ти робиш те, що можеш.","When you can't do what you want, you do what you can.","When you can't do what you want to do, you do what you can.",0.7315161824226379
632.0,"Коли не можеш зробити те, що хочеш, роби те, що можеш.","When you can't do what you want, you do what you can.","If you can't do what you want, do what you can.",0.5521512031555176
633.0,Ти навмисно це зробив!,You did this intentionally!,You did it on purpose!,0.6043217182159424
634.0,Ти це спеціально зробив!,You did this intentionally!,You did it on purpose!,0.6043217182159424
635.0,Ти йому нічого не сказав?,You didn't tell him anything?,Didn't you tell him anything?,0.45262637734413147
636.0,Ти йому нічого не сказала?,You didn't tell him anything?,Didn't you tell him anything?,0.45262637734413147
637.0,Ви йому нічого не сказали?,You didn't tell him anything?,Didn't you tell him anything?,0.45262637734413147
638.0,Через тебе я втратив голову.,You made me lose my mind.,You're the reason I lost my head.,0.056774962693452835
639.0,Ти мій типаж.,You're my type.,You're my type.,1.0165798664093018
640.0,Ти чарівний.,You're irresistible.,You're charming.,0.2798333764076233
641.0,Ти чарівна.,You're irresistible.,You're fascinating.,0.29356884956359863
642.0,"Ти не міг біг передзвонити пізніше, будь ласка?","Could you call again later, please?","Could you call back later, please?",0.7991483807563782
643.0,З ким я розмовляю?,Who am I talking with?,Who am I talking to?,0.5602496266365051
644.0,"Я згоден, але в мене є одна умова.","I accept, but only under one condition.","I agree, but I have one condition.",0.5357096791267395
645.0,"Я згоден, але за однієї умови.","I accept, but only under one condition.","I agree, but on one condition.",0.6922484040260315
646.0,"Посмiхнись зараз, поплачеш потiм!","Smile now, cry later!","You laugh now, you cry later!",-0.09945262968540192
647.0,Життя прекрасне.,Life is beautiful.,Life is beautiful.,1.0681488513946533
648.0,Життя вдалося.,Life is beautiful.,Life was successful.,0.2731456756591797
649.0,Життя прекрасне!,Life is beautiful.,Life is beautiful!,0.7190619111061096
650.0,Я не можу стригти нігті і одночасно прасувати!,I can't cut my nails and do the ironing at the same time!,I can't cut my nails and iron them at the same time!,0.572956919670105
651.0,Ти за чи проти абортів?,Are you for or against abortions?,Are you for or against abortion?,0.8570089936256409
652.0,Що змусило тебе змінити думку?,What made you change your mind?,What made you change your mind?,0.9715569615364075
653.0,Що змусило вас змінити думку?,What made you change your mind?,What made you change your mind?,0.9715569615364075
654.0,"Ну-мо, поглянь, мавпа з трьома головами!","Hey, look, a three-headed monkey!","Well, look, a three-headed monkey!",0.5414591431617737
655.0,Я обожнюю лазанью.,I love lasagna.,I love lasagna.,1.0507131814956665
656.0,Я люблю лазанью.,I love lasagna.,I love lasagna.,1.0507131814956665
657.0,Я в лікарні. У мене влучила блискавка.,I'm at the hospital. I got struck by lightning.,"I'm at the hospital, I got hit by lightning.",0.7515895962715149
658.0,Що для тебе є найбільшим джерелом наснаги?,What is your greatest source of inspiration?,What is your greatest source of inspiration?,0.9848913550376892
659.0,Що для тебе найкраще джерело натхнення?,What is your greatest source of inspiration?,What is your best source of inspiration?,0.8820834159851074
660.0,В теорії немає різниці між теорією та практикою. Але на практиці є.,"In theory, there is no difference between theory and practice. But, in practice, there is.","There is no difference in theory between theory and practice, but in practice there is.",0.6533151865005493
661.0,"В цьому світі існують настільки голодні люди, що бог може з'явитися до них лише у вигляді хліба.","There are people in the world so hungry, that God cannot appear to them except in the form of bread.",There are so many hungry people in this world that God can only appear to them as bread.,0.345259428024292
662.0,"Я перечитував листи, які ти мені надіслав.",I was rereading the letters you sent to me.,I was rereading the letters you sent to me.,0.9515827298164368
663.0,"Я перечитував листи, які ти мені надіслала.",I was rereading the letters you sent to me.,I was rereading the letters you sent me.,0.8335673809051514
664.0,"Я перечитувала листи, які ти мені надіслав.",I was rereading the letters you sent to me.,I've been rereading the letters you sent to me.,0.771510899066925
665.0,"Я перечитувала листи, які ти мені надіслала.",I was rereading the letters you sent to me.,I've been rereading the letters you sent me.,0.6773582696914673
666.0,Я не хочу йти до школи.,I don't want to go to school.,I don't want to go to school.,0.9824617505073547
667.0,Не хочу в школу.,I don't want to go to school.,I don't want to go to school.,0.9824617505073547
668.0,Я не хочу ходити до школи.,I don't want to go to school.,I don't want to go to school.,0.9824617505073547
669.0,Між нами все скінчено. Віддай мені перстень!,It's over between us. Give me back my ring!,It's over between us. Give me the ring!,0.5142598748207092
670.0,Йде дощ.,It is raining.,It's raining.,1.0726641416549683
671.0,Падає дощ.,It is raining.,It's raining.,1.0726641416549683
672.0,Дощить.,It is raining.,It's raining.,1.0726641416549683
673.0,"Я планував піти сьогодні на пляж, але потім почало дощити.","I was planning on going to the beach today, but then it started to rain.","I planned to go to the beach today, but then it started to rain.",0.8132084012031555
674.0,"Вона дуже розумна, чи не так?","She's really smart, isn't she?","She's very smart, isn't she?",0.9187689423561096
675.0,"Вона насправді розумна, правда?","She's really smart, isn't she?","She's really smart, isn't she?",1.049999475479126
676.0,Справедливість дорого коштує.,Justice is expensive.,Justice is expensive.,1.016449213027954
677.0,Справедливість коштує дорого.,Justice is expensive.,Justice is expensive.,1.016449213027954
678.0,Правосуддя коштує дорого.,Justice is expensive.,Justice is expensive.,1.016449213027954
679.0,"Життя — смертельна хвороба, що передається статевим шляхом.",Life is a fatal sexually transmitted disease.,Life is a deadly sexually transmitted disease.,0.8120478987693787
680.0,Я завтра вчитимуся в бібліотеці.,"Tomorrow, I'm going to study at the library.",I'm going to study at the library tomorrow.,0.6180993318557739
681.0,Я завтра займатимуся в бібліотеці.,"Tomorrow, I'm going to study at the library.",I'm going to study at the library tomorrow.,0.6180993318557739
682.0,Запізно.,Too late.,Too late.,1.0442922115325928
683.0,Вчора я ходив до зоопарку.,I went to the zoo yesterday.,I went to the zoo yesterday.,0.968676745891571
684.0,Вчора я ходила до зоопарку.,I went to the zoo yesterday.,I went to the zoo yesterday.,0.968676745891571
685.0,Ми виграли битву.,We won the battle.,We won the battle.,1.0045456886291504
686.0,Гей! Ти ще тут?,Hello? Are you still here?,"Hey, are you still here?",0.6904371380805969
687.0,Алло? Ти ще там?,Hello? Are you still here?,Are you still there?,0.26949214935302734
688.0,Я готую обід щодня.,I make lunch every day.,I cook lunch every day.,0.5487978458404541
689.0,Я готую ланч щодня.,I make lunch every day.,I make lunch every day.,1.0131950378417969
690.0,Сьогодні вранці я дивився телевізор.,I watched TV this morning.,I watched TV this morning.,0.9744837284088135
691.0,Сьогодні вранці я дивилася телевізор.,I watched TV this morning.,I watched TV this morning.,0.9744837284088135
692.0,Я читав книжку під час їжі.,I read a book while eating.,I read a book while eating.,1.0027167797088623
693.0,"Я читав книжку, поки їв.",I read a book while eating.,I read a book while eating.,1.0027167797088623
694.0,Я читала книжку під час їжі.,I read a book while eating.,I read a book while eating.,1.0027167797088623
695.0,"Я читала книжку, поки їла.",I read a book while eating.,I read a book while eating.,1.0027167797088623
696.0,Я почав вивчати китайську минулого тижня.,I started learning Chinese last week.,I started learning Chinese last week.,0.9905945658683777
697.0,Я почала вивчати китайську минулого тижня.,I started learning Chinese last week.,I started learning Chinese last week.,0.9905945658683777
698.0,Минулого тижня я почав вивчати китайську.,I started learning Chinese last week.,I started learning Chinese last week.,0.9905945658683777
699.0,Минулого тижня я почала вивчати китайську.,I started learning Chinese last week.,I started learning Chinese last week.,0.9905945658683777
700.0,Твої окуляри впали.,Your glasses fell on the floor.,Your glasses fell.,0.20748645067214966
701.0,В тебе окуляри впали на землю.,Your glasses fell on the floor.,Your glasses fell on the ground.,0.8048542141914368
702.0,Твої окуляри впали на підлогу.,Your glasses fell on the floor.,Your glasses fell on the floor.,0.9593658447265625
703.0,Ваші окуляри впали на підлогу.,Your glasses fell on the floor.,Your glasses fell on the floor.,0.9593658447265625
704.0,Скільки разів на день ти дивишся на себе у дзеркало?,How many times a day do you look at yourself in the mirror?,How many times a day do you look at yourself in the mirror?,0.9833853840827942
705.0,Скільки разів на день ти дивишся на себе у люстерко?,How many times a day do you look at yourself in the mirror?,How many times a day do you look at yourself in the mirror?,0.9833853840827942
706.0,Скільки разів на день ви дивитеся на себе у дзеркало?,How many times a day do you look at yourself in the mirror?,How many times a day do you look at yourself in the mirror?,0.9833853840827942
707.0,Скільки разів на день ви дивитеся на себе у люстерко?,How many times a day do you look at yourself in the mirror?,How many times a day do you look at yourself in the mirror?,0.9833853840827942
708.0,Ми поїхали до Лондона минулого року.,We went to London last year.,We went to London last year.,0.9781379103660583
709.0,Вона не хоче про це говорити.,She doesn't want to talk about it.,She doesn't want to talk about it.,0.9628415107727051
710.0,Я втратив натхнення.,I lost my inspiration.,I lost my inspiration.,1.022397756576538
711.0,Я втратила натхнення.,I lost my inspiration.,I lost my inspiration.,1.022397756576538
712.0,Це не має ніякого значення!,It doesn't mean anything!,It doesn't matter!,0.0606880746781826
713.0,"Зачини двері, коли будеш іти.",Close the door when you leave.,Close the door when you leave.,1.00240159034729
714.0,"Зачиніть двері, коли будете йти.",Close the door when you leave.,Close the door when you leave.,1.00240159034729
715.0,"Якщо немає рішення, то нема й проблеми.","If there's no solution, then there's no problem.","If there's no solution, there's no problem.",0.8325304985046387
716.0,Мій молодший брат дивиться телевізор.,My little brother is watching TV.,My younger brother is watching TV.,0.7339038252830505
717.0,"Так, це трапляється час від часу.","Yes, it happens from time to time.","Yeah, it happens from time to time.",0.8918713927268982
718.0,Добре мати ідеали... ви так не думаєте?,It is good to have ideals... don't you think?,It's good to have ideals... don't you think?,0.9766054153442383
719.0,"Мати ідеали - це добре, .. як гадаєш?",It is good to have ideals... don't you think?,"It's good to have ideals, don't you think?",0.7036589980125427
720.0,Люди в усьому світі завжди борються за більшу свободу та рівність.,People in the world are always advocating for more freedom and equality.,People all over the world are always fighting for greater freedom and equality.,0.6454755663871765
721.0,"Якщо ви не прислухаєтеся до нас, ми будемо вимушені застосувати силу.","If you don't listen to us, we will have to resort to coercion.","If you don't listen to us, we're going to have to apply force.",0.3450007438659668
722.0,Голод для нього був абстрактним поняттям; в нього завжди було достатньо їжі.,"To him, hunger was an abstract concept; he always had enough to eat.",His hunger was abstract; he always had enough to eat.,0.5106462240219116
723.0,"Це залежить від того, що ви називаєте ""вірою"" у бога.","It depends what you mean by ""believe"" in God.",It depends on what you call faith in God.,0.5480814576148987
724.0,"Батьки відмовилися б від мого брата, якби дізналися, що він ґей.",My parents would repudiate my brother if they ever found out he was gay.,My parents would have rejected my brother if they had found out he was gay.,0.6228700280189514
725.0,Тим - великий прихильник сатиричної комедії.,Tim is a huge fan of satirical comedy.,Tim is a big fan of satirical comedy.,0.8761405944824219
726.0,Я дуже люблю свою роботу.,I like my job very much.,I love my job very much.,0.765834391117096
727.0,Маленький вогонь в лісі може легко поширитися і швидко стати величезною пожежею.,A small forest fire can easily spread and quickly become a great conflagration.,A small fire in a forest can easily spread and quickly become a huge fire.,0.21419301629066467
728.0,Ти мені снилася.,I dreamt about you.,I dreamed of you.,0.8349470496177673
729.0,Я не програю!,I won't lose!,I won't lose!,1.0610332489013672
730.0,Я запізнився до школи.,I was late to school.,I was late for school.,0.8557600378990173
731.0,Заняття скоро розпочнуться знову.,Classes are starting again soon.,Classes will start again soon.,0.8709206581115723
732.0,Але ж ти ніколи мені про це не розповідала!,But you've never told me about this!,But you never told me about it!,0.8319963216781616
733.0,Але ти мені ніколи про це не казав!,But you've never told me about this!,But you never told me about it!,0.8319963216781616
734.0,Я змінив розмітку свого сайту.,I've changed my website's layout.,I've changed my site's layout.,0.8621636033058167
735.0,Я змінила розмітку свого сайту.,I've changed my website's layout.,I changed my website's layout.,0.8005356192588806
736.0,В тебе було повно часу.,You had plenty of time.,You had plenty of time.,0.9847603440284729
737.0,В тебе було багато часу.,You had plenty of time.,You had plenty of time.,0.9847603440284729
738.0,Припини мене критикувати!,Stop criticizing me!,Stop criticizing me!,1.0396554470062256
739.0,Перестань мене критикувати!,Stop criticizing me!,Stop criticizing me!,1.0396554470062256
740.0,Перестаньте мене критикувати!,Stop criticizing me!,Stop criticizing me!,1.0396554470062256
741.0,"Ну ж бо, поговори зі мною, Транґу.","Come on! Talk to me, Trang.","Come on, talk to me, Trang.",0.9136336445808411
742.0,Я майже закінчив.,I'm almost done.,I'm almost done.,1.0626959800720215
743.0,Я майже закінчила.,I'm almost done.,I'm almost done.,1.0626959800720215
744.0,Я майже скінчив.,I'm almost done.,I'm almost done.,1.0626959800720215
745.0,Я майже скінчила.,I'm almost done.,I'm almost done.,1.0626959800720215
746.0,Візьми інший стілець!,Take the other chair!,Take another chair!,0.583625853061676
747.0,Скільки залишилося бутербродів?,How many sandwiches are there left?,How many sandwiches are left?,0.7791801691055298
748.0,Скільки канапок лишилось?,How many sandwiches are there left?,How many sandwiches are left?,0.7791801691055298
749.0,Я не буду опускатися до його рівня.,I won't lower myself to his level.,I won't go down to his level.,0.4864080548286438
750.0,З вікна нам було видно захід сонця.,We could see the sunset from the window.,We could see the sunset from the window.,0.9912183880805969
751.0,Це зводить мене з глузду.,It's driving me crazy.,It's driving me crazy.,0.9846203923225403
752.0,"Ти сказав, що я ніколи не зможу виграти?",Did you say that I could never win?,Did you say I could never win?,0.8798167705535889
753.0,"Ти сказала, що я ніколи не зможу перемогти?",Did you say that I could never win?,Did you say I could never win?,0.8798167705535889
754.0,"Ти сказав, що мені ніколи не виграти?",Did you say that I could never win?,Did you say I'd never win?,0.75533527135849
755.0,"Ти сказала, що мені ніколи не перемогти?",Did you say that I could never win?,Did you say I'd never win?,0.75533527135849
756.0,На вулиці темно як у льоху.,It's all dark outside.,It's as dark as a lion outside.,-0.6087855696678162
757.0,Що сталося? Вода по всій хаті!,What happened? There's water all over the apartment.,What happened? The water's all over the house!,0.06141406670212746
758.0,"Ви будете говорити і робити те, що ваші батьки говорили і робили, навіть якщо ви присягнетеся, що ніколи не зробили би це.","You will say and do things your parents said and did, even if you swore you would never do them.","You will say and do what your parents said and did, even if you swear you would never do it.",0.7262272834777832
759.0,Я застарий для цього світу.,I am too old for this world.,I'm too old for this world.,0.9655886888504028
760.0,"Життя починається тоді, коли ви готові його жити.",Life begins when you're ready to live it.,Life begins when you're ready to live it.,0.9830588698387146
761.0,Вчитися ніколи не пізно.,It is never too late to learn.,It's never too late to learn.,0.917515754699707
762.0,"Зараз лише п'ята година ранку, але вже світло.","It's just five in the morning, but nevertheless it is light out.","It's only five o'clock in the morning, but it's already light.",0.6109378933906555
763.0,Він розповів мені історію свого життя.,He told me the story of his life.,He told me the story of his life.,0.9523103833198547
764.0,"Навіть не знаю, чи створений я для цього світу.",I wonder if I am made for this world.,I don't know if I'm made for this world.,0.5755047798156738
765.0,Про що ви говорите!?,What are you talking about?,What are you talking about?,1.0089384317398071
766.0,Я хочу цукерку.,I want a piece of candy.,I want some candy.,0.6899306178092957
767.0,Хочу цукерку.,I want a piece of candy.,I want some candy.,0.6899306178092957
768.0,"Я знав, що сьогодні буде весело.",I knew that today would be fun.,I knew today would be fun.,0.9342603087425232
769.0,"Я знала, що сьогодні буде весело.",I knew that today would be fun.,I knew today would be fun.,0.9342603087425232
770.0,"Це може здатися притягнутим за волосся, але це реальна проблема.","It might sound far-fetched, but this is a real problem.","It might seem like hair drawn, but it's a real problem.",-0.7475245594978333
771.0,Коли ми їмо? Я зголоднів!,When are we eating? I'm hungry!,When are we eating? I'm hungry!,1.0519888401031494
772.0,Коли ми будемо їсти? Я голодний!,When are we eating? I'm hungry!,When are we going to eat? I'm hungry!,0.8258700966835022
773.0,У мене завтра заняття.,I have class tomorrow.,I have classes tomorrow.,0.9927592873573303
774.0,Не можу в це повірити!,I can't believe it!,I can't believe it!,1.027540922164917
775.0,"«Дякую», — «Нема за що».","""Thank you."" ""You're welcome.""","Thank you, um, for what.",-0.6585953831672668
776.0,"«Дякую», — «На здоров'я».","""Thank you."" ""You're welcome.""","Thank you very much for the article ""The Bible's Viewpoint: How Can You Find It?, "" published by the Watchtower Bible and Tract Society of New York, Inc.",-1.5624967813491821
777.0,"""Дякую."" ""Будь ласка.""","""Thank you."" ""You're welcome.""","""Thank you."" ""Please.""",0.46610647439956665
778.0,"""Дякую."" ""Прошу.""","""Thank you."" ""You're welcome.""","""Thank you."" ""You're welcome.""",1.0151466131210327
779.0,"""Дякую."" ""Дуже прошу.""","""Thank you."" ""You're welcome.""","""Thank you."" ""You're welcome.""",1.0151466131210327
780.0,"""Спасибi."" ""Прошу.""","""Thank you."" ""You're welcome.""","""Thank you."" ""Please.""",0.46610647439956665
781.0,"""Дякую"". — ""Прошу"".","""Thank you."" ""You're welcome.""",Thank you.,0.18509069085121155
782.0,"""Спасибі"". — ""Нема за що"".","""Thank you."" ""You're welcome.""","""Thank you"".",0.11510017514228821
