Unnamed: 0,DE,EN,TRANSLATION,BLEU_Score,avg
676,Es tut mir für Sie beide leid.,I'm sorry for you both.,I am sorry for both of you.,8.761982757198608e-155,0.18881730579723205
677,In beiden Residenzen BOUGANVILLAGE und LE VELE können die Wohnungen jeweils im Erdgeschoss mit Patio als auch im ersten Stockwerk mit Veranda liegen (jeweils mit Tisch und Stühlen ausgestattet).,"At the Bouganvillage and Le Vele Residence accommodation can be on the ground floor with patio or on the first floor with veranda, both equipped with table and chairs.","In both residences BOUGANVILLAGE and LE VELE, the apartments can be located on the ground floor with patio or on the first floor with veranda (each equipped with table and chairs).",0.5760762262605325,0.18881730579723205
678,"Also haben der Schnelle und Darhk das, was Darhk vom KGB bekam?","So the speedster and Darhk, they have whatever the KGB gave Darhk?",So the Fast and Darhk have what Darhk got from the KGB?,9.6212612450095e-155,0.18881730579723205
679,An diesem speziellen Tag lief er Mr. Woodhaus über den Weg und verschwand daraufhin im nächsten Klassenzimmer.,"On this particular day, he avoided Mr Woodhouse by ducking into a class.","On that particular day, he ran into Mr. Woodhaus and disappeared into the next classroom.",3.144783539361942e-78,0.18881730579723205
680,"Wie ein Stoßgebet,","As a matter of fact, my friend","Like a prayer,",3.648956622645728e-232,0.18881730579723205
681,"Ich muss zugeben, dass ich ein wenig beeindruckt bin.","Don't look at me. Uno, dos, tres. Keep it pounding.",I have to admit that I am a little impressed.,0.0,0.18881730579723205
682,Er ist hier.,He is here.,He is here.,1.2213386697554703e-77,0.18881730579723205
683,iF - International Forum Design Hannover: Homepage Druckansicht,iF - International Forum Design Hannover: iF WORLD DESIGN GUIDE,iF - International Forum Design Hannover: Homepage Print view,0.5781396287180781,0.18881730579723205
684,"- Manche sagen, du bist geschieden.",- Others say you're divorced.,Some people say you are divorced.,8.38826642100846e-155,0.18881730579723205
685,"Es wurde gesucht nach:Holländer, Friedrich (INTERPRET)","Searched for:Wal-Berg, (composer)","""Extended Search Searched for: Holländer, Friedrich (ARTIST)",3.8719283242189536e-78,0.18881730579723205
686,- Was ist?,What is it?,- What is?,1.0547686614863434e-154,0.18881730579723205
687,- Es wird brüderlich geteilt.,- Share and share alike.,- It is shared fraternally.,1.2183324802375697e-231,0.18881730579723205
688,Augenblick.,"Hey, wait a minute.",The moment.,0.0,0.18881730579723205
689,angezeigte Produkte: 1 bis 45 (von 45 insgesamt) Seiten: 1,Displaying 1 to 30 (of 45 products) Result Pages: 12[Next>>],Displaying 1 to 45 (of 45 products) Result Pages: 1,0.45631017153267256,0.18881730579723205
690,"Wie wir gehört haben, lehnen die Kollegen den Kommissionsvorschlag aus verschiedenen Gründen ab; über die Ablehnung sind wir uns jedoch einig.","Mrs Scheele has done a very good job and we have a united front in Parliament, which is very different from the debate the Commissioner witnessed on REACH yesterday, the outcome of which we will see tomorrow in the vote.","As we have heard, colleagues reject the Commission proposal for a number of reasons, but we agree on the rejection.",2.090279355963174e-155,0.18881730579723205
691,Ein heranwachsender...,"You know, adolescent.",An adolescent...,9.291879812217675e-232,0.18881730579723205
692,"(13. September 2014, 02:41)","(Sep 13th 2014, 2:41am)","(Sep 13th 2014, 2: 41am)",0.3655552228545123,0.18881730579723205
693,"Preis pro Tag für 4 Personen in Mobilheim: € 109,00 statt € 142,00!","Daily price for 4 people in Mobile Home Luna, beach included: € 109,00 instead of € 142,00!","Price per day for 4 people in mobile home: 109,00 instead of 142,00!",0.3596227591716411,0.18881730579723205
694,"Start > Masterprogramm Arts & Sciences: Staatswissenschaften - Public Economics, Law and Politics (M.A.) -> Komplementärstudium -> Fachübergreifende Methoden","Start > Master of Arts & Sciences: Public Economics, Law and Politics (M.A.)","Start Master program Arts & Sciences: Political Science - Public Economics, Law and Politics (M.A.) - Complementary Studies - Interdisciplinary Methods",0.4028998029112093,0.18881730579723205
695,Zuletzt geändert am: 16. Januar 2002,Last modified to: 16. January 2002,"Last modified: January 16, 2002",8.443982041183043e-155,0.18881730579723205
696,"— für Israel 160 Mio. ECU in Form eines auf dem Markt zu finanzierenden Darlehens in Verbindung mit Zinszuschüssen in Höhe von 27,5 Mio. ECU zu Lasten des Haushaltsplans 1991, die insbesondere zur Deckung von Einfuhrausgaben bestimmt waren;","On 4 March the Council (General Affairs) agreed on financial assistance to Israel and the Palestinians in the Occupied Territories, as follows: for Israel, ECU 160 million in loans raised on the market, linked to interest subsidies for which ECU 27.5 million would be included in the 1991 budget, to cover import costs in particular; for the Palestinians in the Occupied Territories, ECU 60 million in the form of grants, to be included in the 1991 budget, for the financing of subsidized housing and hospitals.","- for Israel ECU 160 million in the form of a loan to be financed on the market in conjunction with interest subsidies of ECU 27,5 million charged to the 1991 budget, intended in particular to cover import expenditure;",0.10240738488776467,0.18881730579723205
697,Das gehört zu allen Rückblenden:,I'd rather tell you a different story.,This belongs to all flashbacks:,0.0,0.18881730579723205
698,"- Ich dachte, Bertie würde sein Gebiss verlieren.",- I thought Bertie would drop his teeth.,- I thought Bertie would lose his teeth.,0.5946035575013605,0.18881730579723205
699,"Es tut mir auch leid, Frau Piantoni.","And I'm sorry, too, Mrs. Piantoni.","I am also sorry, Mrs Piantoni.",7.629999090858336e-155,0.18881730579723205
700,"Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.",But it doesn't look like they're going to become lovers anytime soon.,0.0,0.18881730579723205
701,Bei den meisten Prüfungen auf chronische Toxizität werden Nagetierarten verwendet; diese Prüfmethode gilt daher hauptsächlich für Prüfungen an diesen Arten.,"The majority of chronic toxicity studies are carried out in rodent species, and this Test Method is intended therefore to apply primarily to studies carried out in these species.",Rodent species are used in most chronic toxicity tests; this test method therefore applies mainly to tests on these species.,2.50679146438989e-78,0.18881730579723205
702,"Dr. Wolfgang Sachs, geboren 1946 in München. Studium der Theologie und Soziologie in München, Tübingen und Berkeley, USA. 1980-1984 Mitarbeiter der Forschungsgruppe ""Energie und Gesellschaft"" an der Technischen Universität Berlin. 1984-87 Schriftleiter der Zeitschrift ""Development"" bei der Society for International Development, Rom. 1987-90 Visiting Professor an der Pennsylvania State University. 1990-93 Kollegiat am Kulturwissenschaftlichen Institut in Essen. Seit Mai 1993 am Wuppertal Institut für Klima, Umwelt und Energie. Seit 1993 jedes Jahr scholar-in-residence am Schumacher College, England. 1997 Lehrtätigkeit an der University of California, Berkeley, und Università La Sapienza, Rom. Mitglied im Fachbeirat Süd der Heinrich-Böll-Stiftung.","Dr. Wolfgang Sachs was born in 1946 in Munich, Germany. He studied theology and social sciences in Munich, Tübingen and Berkeley. From 1980-1984 he was member of the research group ""Energy and Society"" at the Berlin Technical University. From 1984 until 1987 he worked as the editor of the magazine ""Development"" in Rome. During 1987-1990 Wolfgang Sachs served as a professor at Pennsylvania State University, USA. From 1990-1993 he was a research fellow at the Institute for Cultural Sciences at Essen University. Since May 1993 he works for the Wuppertal Institute. He lectures widely nationally and internationally and is a regular scholar-in-residence at Schumacher College, England. His publications on development, environment, and globalisation have appeared in many languages.","Dr. Wolfgang Sachs, born 1946 in Munich. Studied theology and sociology in Munich, Tübingen and Berkeley, USA. 1980-1984 member of the research group ""Energy and Society"" at the Technical University of Berlin. 1984-87 editor of the journal ""Development"" at the Society for International Development, Rome. 1987-90 Visiting Professor at the Pennsylvania State University. 1990-93 Fellow at the Institute for Cultural Studies in Essen. Since May 1993 at the Wuppertal Institute for Climate, Environment and Energy. Since 1993 every year scholar-in-residence at Schumacher College, England. 1997 lecturer at the University of California, Berkeley, and Universit La Sapienza, Rome. Member of the Advisory Board South of the Heinrich Böll Foundation.",0.28306414728990165,0.18881730579723205
703,Die Regierung ist an der sache dran.,The Feds are on to the whole thing.,The government is in the business.,9.918892480173173e-232,0.18881730579723205
704,Da müssen wir hin.,We should go there.,We have to go there.,9.283142785759642e-155,0.18881730579723205
705,Ist sie ins Krankenhaus gezogen?,She's living at the hospital?,Did she move to the hospital?,5.395774370246974e-78,0.18881730579723205
706,"Richard Ellison ist kein Name, den ich noch einmal zu hören erwartet habe.",Richard Ellison is not a name I was expecting to hear again.,Richard Ellison is not a name I expected to hear again.,0.6407117598241614,0.18881730579723205
707,"Nun, die Gerüchte stimmen, und... ich darf Sie bekanntmachen... mit den beiden neuen Eigentümern der Opéra Populaire. Monsieur Richard Firmin und Monsieur Gilles André.","I can now tell you that these were all true, and it is my pleasure to introduce you to the two gentlemen who now own the Opera Populaire Monsieur Richard Firmin and Monsieur Gilles Andre.","Well, the rumors are true and... may I introduce you... to the two new owners of the Opéra Populaire: Monsieur Richard Firmin and Monsieur Gilles André.",0.2524905158591598,0.18881730579723205
708,"Nach deiner Theorie brauchte ein aztekischer Priester fünf Jahre, um von Mittelamerika hierher zu kommen.","According to your theory, it took Aztec priests five years to get here from somewhere in Central America.","According to your theory, it took an Aztec priest five years to get here from Central America.",0.5753571460350173,0.18881730579723205
709,"Auf Wunsch kann Sue Booth-Forbes für interessante Programme mit irischen Musikanten, Geschichtenerzählern oder für Lesungen von Fotografen und bildenden Künstlern sorgen.","On request, Sue Booth-Forbes can arrange interesting programs with Irish musicians and storytellers or lectures by fotographers and visual artists.","On request, Sue Booth-Forbes can arrange interesting programmes with Irish musicians, storytellers or readings by photographers and visual artists.",0.4551570960928553,0.18881730579723205
710,"Der Austausch ermöglicht femer den angestammten Anbietern und Händlern mit erheblichen Marktanteilen, d. h. den vier größten Unter nehmen mit Anteilen von etwa 80 % am britischen Markt, ihre Marktstellung wirksamer zu verteidigen, als dies ohne die eingehenden Angaben über die Absatzzahlen ihrer Konkurrenten und Änderungen in deren Marktstellung möglich wäre.",The Exchange further helps the established firms and dealers with considerable market shares (i.e. the four biggest firms holding approximately 80 % of the United Kingdom market) to defend their market positions more efficiently than they could do without the detailed information on retail sales of their rivals and any changes thereof.,"The exchanges will also enable established suppliers and distributors with significant market shares, i.e. the four largest undertakings with shares of around 80% of the UK market, to defend their market position more effectively than would be possible without detailed information on their competitors ""sales figures and changes in their market position.",0.14985878079399978,0.18881730579723205
711,Auf dem Pass (2Std23Min) (1750 m) stossen Sie auf einen Wanderweg. Biegen Sie nach rechts ab. Voraus erblicken Sie das Westmassiv von Picos De Europa. Im Westen erstreckt sich die Kantabrische Kordiliere.,"Once you have reached the pass (2h23min) (1750 m), you follow a track to the right.",At the pass (2h23min) (1750 m) you come across a track. Turn right. In front you see the western massif of Picos De Europa. To the west you see the Cantabrian Cordiliere.,0.2889577341838882,0.18881730579723205
712,"Ich nehme an, er will damit zum Ausdruck bringen, dass er irgendwann einmal Geschichtsunterricht hatte.",I assume his purpose is to demonstrate that at one time or another he was subjected to a grammar-school course in history.,I suppose he wants to express that he had history lessons at some point.,8.324264127738903e-232,0.18881730579723205
713,"Schickt das Jugendamt jemanden her, um ihn mitzunehmen?",Juvenile services is sending someone to take him in?,Does the Youth Welfare Office send someone here to take him?,3.603235312613151e-78,0.18881730579723205
714,Die Gruppe könnte die Zusammenarbeit dann auf drei weitere politische Bereiche ausdehnen:,The group could then extend cooperation to three other policy areas:,The group could then extend cooperation to three other policy areas:,1.0,0.18881730579723205
715,Was ist mit diesem? Das ist gut.,This is a good one.,What about this one? That's good.,1.4256605770826504e-231,0.18881730579723205
716,"Ich kenne da ein paar Herren, die hervorragend geeignet wären, auf eine etwas australische Weise. Würde das helfen?",I know a couple of gentlemen who might fit the bill in an antipodean kind of way.,"I know a few gentlemen who would be excellently suited, in a somewhat Australian way. Would that help?",2.99414049262426e-78,0.18881730579723205
717,Das hat sie doch schon früher gewusst. - Ja.,-She must have known that earlier?,She had known that before. - Yes.,6.968148412761692e-155,0.18881730579723205
718,Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Hauses für zehn Waisenkinder in der Stadt Bossangoa sponsern.,"Along with Polar Music and Union Songs, the ABBA members will sponsor the construction of a home for ten orphans in the town of Bossangoa.","Together with Polar Music and Union Songs, ABBA members will sponsor the construction of a home for ten orphans in the city of Bossangoa.",0.7466468002886302,0.18881730579723205
719,dem Bausektor führen die Finanzrestriktionen zu einer er-,"In the construction sector especially, the financial con-","the construction sector, financial restrictions are leading to an",4.335118471269586e-78,0.18881730579723205
720,Kein Mensch.,"He""s not a person.",No human being.,0.0,0.18881730579723205
721,"Jungs könnt das sicher hinbekommen, oder?","Guys should be able to work that out, right?","Guys can do that, right?",4.6278283821851e-155,0.18881730579723205
722,Als Teil dieser Partnerschaft hat Orlando die Möglichkeit Spieler von Benfica auszuleihen.,"As part of that partnership, Orlando City signed two players from the S.L.","As part of this partnership, Orlando will be able to borrow players from Benfica.",4.1097221129325703e-78,0.18881730579723205
723,Nach einer Zählung aus dem Jahr 2000 hat die Stadt 20.339 Einwohner.,"As of the 2010 census, the city had a total population of 21,387.","According to a census from 2000, the city has 20,339 inhabitants.",5.4309575618213126e-155,0.18881730579723205
724,lesen Sie hier den Tourbericht,lesen Sie hier den Tourbericht,read the tour report here,0.0,0.18881730579723205
725,Er meidet alle.,He shuns everybody.,He avoids everyone.,1.384292958842266e-231,0.18881730579723205
726,"Er tut sein möglichstes, um -- ohne sich allzu sehr zu kompromittieren -- der Idee Nahrung zu verschaffen, Faurisson wäre ein altbekannter Antisemit; und erzählt die Geschichte klein-klein, auf diese Weise den Eindruck zu erwecken, sie, als Verantwortliche der Universität, hätten gar nicht anders handeln können, was, grosso modo, wohl bedeutet, sie hätten den Störenfried in die Falle laufen lassen, um sich nicht der Kritik der Gegner Faurissons auszusetzen.","He tries, without compromising himself, to give credit to the idea that Faurisson was a long-time antisemite.","He does his best to feed the idea that Faurisson is a well-known anti-Semite without compromising himself too much; and he tells the story in a small way to give the impression that they, as university officials, could not have acted otherwise, which, grosso modo, probably means that they had let the troublemaker fall into the trap in order not to expose themselves to the criticism of Faurisson's opponents.",0.057335227113198065,0.18881730579723205
727,einen qualitativ immer hochwertigeren Wein herzustellen.,produce wines with increasing high quality organoleptic properties.,Producing an increasingly high quality wine.,5.431059661402121e-155,0.18881730579723205
728,"Danke. Wie spät ist es, Hank?","What time is it, Hank?","Thank you. What time is it, Hank?",0.6803749333171202,0.18881730579723205
729,Die Sortierfolge kann in einem Menü im Fuß des Fensters gewählt werden. Im Browser-Fenster können die Dateien in eine Dropliste im unteren Bereich des Fensters gezogen werden und dort durch Ziehen sortiert werden.,"The sorting order can be set in a menu at the bottom of the window. In the browser window files can be dragged to a drop area at the bottom of that window, in that drop list the files can be ordered by dragging.","The sort order can be selected in a menu at the bottom of the window. In the browser window, the files can be dragged into a drop list at the bottom of the window and sorted there by dragging.",0.47634486357016786,0.18881730579723205
730,"""Danebenschossen""","""By the Sea""","""Missing shot""",1.1931009847695213e-231,0.18881730579723205
731,Im Frühling 1905 begann Sabina Spielrein ein Medizinstudium an der Universität Zürich.,"Spielrein was able to begin her medical studies in 1905, graduating as a doctor in 1911.","In the spring of 1905, Sabina Spielrein began studying medicine at the University of Zurich.",1.1397585453531419e-231,0.18881730579723205
732,Ich hatte letzte Nacht einen Drink auf Irland mit ein paar Freunden von beiden Richtungen.,I had a drink for Ireland last night with some friends of both persuasions.,I had a drink on Ireland last night with some friends from both directions.,0.5445178846139404,0.18881730579723205
733,Gepäckbeförderung von Tür zu Tür,Door to door luggage carriage,Baggage transport from door to door,5.775353993361614e-78,0.18881730579723205
734,"Ich habe kein Vertrauen Zeitung Linien, sie sind annähernd und oft unzuverlässig.","I don’t trust newspaper lines, they are approximate and quite often unreliable.","I have no confidence newspaper lines, they are approximate and often unreliable.",0.4090790395780627,0.18881730579723205
735,"Er leitete das International Institute for Strategic Studies (IISS) in London und später die deutsche Stiftung Wissenschaft und Politik, ein Think Tank, der die Bundesregierung und den Bundestag in außenpolitischen Fragen federführend berät. Deutschland müsse, so Bertram, “die immensen Vorteile eines engen und gemeinschaftlichen Verhältnisses mit Iran” erkennen.","He used to head the International Institute for Strategic Studies in London and later the German Foundation for Science and Politics, a think tank that advises the government and parliament on foreign policy.","He headed the International Institute for Strategic Studies (IISS) in London and later the German Institute for International and Security Affairs (Stiftung Wissenschaft und Politik), a think tank that advises the German government and the Bundestag on foreign policy issues.",0.36005542502808136,0.18881730579723205
736,"Weshalb macht er sich so unverschämt vor unseren Augen breit? Weshalb tut er, als ob er weiter nach Gründen suchen würde- wobei dieses Gründe sinnlos geworden sind, nur leere Worte, hohle Parolen, inkonsistente Logik?","Why is it deployed so shamelessly before our eyes? Why does they continue to pretend to find reasons when these reasons no longer have any meaning - they are just empty words, hollow slogans and inconsistent logic?","Why does he pretend to keep looking for reasons - reasons that have become meaningless, just empty words, hollow slogans, inconsistent logic? Why does he pretend to keep looking for reasons?",0.17031373682701262,0.18881730579723205
737,"Jetzt kommt eine dicke, fette Nahaufnahme.","Now, here comes a big, fat close-up.","Now comes a thick, fat close-up.",9.594215925295645e-155,0.18881730579723205
738,"Freitag, 11. März 2016, 22:16 UTC+1","Mittwoch, 9. März 2016, 14:32 UTC+1","Friday, 11 March 2016, 22: 16 UTC + 1",1.0244914152188952e-231,0.18881730579723205
739,GO!!! - Fahrzeuge,GO!!! - Fahrzeuge,GO!!! - Vehicles,1.133422688662942e-154,0.18881730579723205
740,"Ich möchte das Haus und die Kommission darauf aufmerksam machen, dass 90% der jährlich etwa 5 000 Gesetze im Rahmen übertragener Befugnisse verabschiedet werden.",I would remind the House and the Commission that 90% of some 5 000 legislative acts adopted every year in the Union are under delegated powers.,I would like to draw the attention of the House and the Commission to the fact that 90% of the approximately 5 000 laws passed each year are passed under delegated powers.,0.24878144219731071,0.18881730579723205
741,Bezeichnenderweise sehen Regierung und »Experten« in Polen bis heute keinerlei Zusammenhang zwischen Finanzkrise und Autoproduktion. Dabei war die historisch einzigartige Ausweitung der weltweiten Autoproduktion von 58 auf 73 Millionen Stück zwischen 2002 und 2007 nur auf Kredit möglich.,"Typically, government and ""experts"" in Poland still refuse to see any links between fthe financial crises and the production of automobiles. But the historically unparalleled expansion of global car production from 58 to 73 million between 2002 and 2007 was only possible on credit.","Significantly, the government and ""experts"" in Poland still see no connection between the financial crisis and car production, although the historically unique expansion of global car production from 58 to 73 million units between 2002 and 2007 was only possible on credit.",0.5393811130597177,0.18881730579723205
742,Ich werde mit George nachkommen.,"I´ll, uh, follow along with George.",I'm going to go with George.,6.968148412761692e-155,0.18881730579723205
743,"Gewinnen ist klasse, aber wenn ich mein Bestes gegeben habe, bin ich meist zufrieden mit dem Ergebnis, egal wie es ist.","Winning's great, but if I've done my best, I usually feel good about the outcome, no matter what it is.","Winning is great, but when I have done my best, I am usually satisfied with the result, no matter what it is.",0.31820846840077754,0.18881730579723205
744,in dem Begleitbuch Juden in Buttenhausen,- in the book Jews in Buttenhausen (only in German),in the accompanying book Jews in Buttenhausen,0.23934818779838288,0.18881730579723205
745,Sozialdemokraten beschäftigen sich mit der Stärkung der Rolle der Frau in der arabischen Welt,S&D Euro MPs address women's empowerment in the Arab World,S & Ds focus on strengthening the role of women in the Arab world,0.21972813874997157,0.18881730579723205
746,Ich friere nicht.,"- I'm not cold, sir.",I don't freeze.,7.813508425061864e-232,0.18881730579723205
747,Einkommen aus unselbständiger Arbeit 2001,Compensation of employees 2001,Income from employment 2001,1.2882297539194154e-231,0.18881730579723205
748,- Sie widern mich an.,- You disgust me.,- They disgust me.,1.0547686614863434e-154,0.18881730579723205
749,"1993 wechselte er wieder zu seinem Heimatverein Fredrikstad FK, wo er ein Jahr später seine aktive Karriere beendete.","He finished his career back in Fredrikstad, where he is now the assistant coach.","In 1993 he moved back to his home club Fredrikstad FK, where he ended his active career a year later.",5.681968389717772e-155,0.18881730579723205
750,"Die Person, die ein nicht im Katalog aufgeführtes Einzelfuttermittel zum ersten Mal auf den Markt bringt, meldet den in Artikel 26 Absatz 1 genannten Vertretern des europäischen Futtermittelsektors unverzüglich seine Verwendung.","The person who, for the first time, places on the market a feed material that is not listed in the Catalogue shall immediately notify its use to the representatives of the European feed business sectors referred to in Article 26(1).",The person placing on the market for the first time a feed material not listed in the catalogue shall immediately notify the representatives of the European feed sector referred to in Article 26 (1) of its use.,0.5549751151252761,0.18881730579723205
751,Im luxuriösen Le Chinois Restaurant & Bar genießen Sie moderne chinesische Küche und kreative Cocktails.,The sumptuous Le Chinois Restaurant & Bar serves a modern Chinese cuisine menu and creative cocktail list.,The luxurious Le Chinois Restaurant & Bar serves modern Chinese cuisine and creative cocktails.,0.39936149547905736,0.18881730579723205
752,So steigern Sie Ihr Wohlbefinden,That's the way to increase your wellbeing,How to Increase Your Well-Being,3.769288840603131e-78,0.18881730579723205
753,"Sag bloß nicht, du hast einen Blutschwur geleistet.",Don't tell me - you took a blood oath.,Don't say you took a blood oath.,0.4630777161991027,0.18881730579723205
754,Warum hast du es niemand gesagt?,Why didn't you tell anyone? It must've been hell keeping all that inside.,Why didn't you tell anyone?,0.27645304662956444,0.18881730579723205
755,- Eine Sternkarte.,- It's a star frame.,- A star chart.,6.397495320955232e-155,0.18881730579723205
756,Werner Trobin trobin@kde.org.,Werner Trobin trobin@kde. org.,Werner Trobin trobin kde.org.,5.238101011110965e-78,0.18881730579723205
757,"Was würden Sie tun, wenn Sie sichergehen wollten, dass die Streife den Bezirk im Auge behält?","What's up, Sergeant? How would you check the patrol was keeping an eye on things?",What would you do if you wanted to make sure the patrol kept an eye on the district?,3.4260443152606607e-78,0.18881730579723205
758,"Paco zeigt mir den Spannungsregler, den Joe nachts gebracht hat.",Paco here was just about to show me the regulator that Joe brought in.,Paco shows me the voltage regulator that Joe brought at night.,0.22076069962602551,0.18881730579723205
759,- Ich habe bestanden?,I passed?,- I have passed?,9.283142785759642e-155,0.18881730579723205
760,"Du hast zwei andere Gatten hier, mit denen du das machen kannst.",You got two other husbands here to do that with.,You have two other husbands here with whom you can do this.,0.24384183193426084,0.18881730579723205
761,"Wir sind allein in dem Glauben, dass sie eine schöne Frau ist.",We are alone in believing that she is a beautiful woman.,We are alone in the belief that she is a beautiful woman.,0.6340466277046861,0.18881730579723205
762,"Es wurde vorgeschlagen, dass die Rollen nach Entfernen aus dem Trägermechanismus auf Paletten gesetzt und mit Gurten befestigt würden. Sobald 2 Rollen auf jeder Palette platziert wären, würden das Brutto- und Nettogewicht außen angegeben und die Rollen würden in einen Lagerbereich verbracht, wo diese dann von M&R Recycling abgeholt würden.","It was proposed that once the rolls had been lifted off the support mechanism, they would be placed on pallets and secured with strapping. Once 2 rolls were positioned on each pallet, the gross and net weight were written externally and they would be removed and placed into a storage area, awaiting collection by M&R Recycling.","It was proposed that after removal from the carrier mechanism, the rollers would be placed on pallets and fastened with straps. Once 2 rollers were placed on each pallet, the gross and net weight would be indicated on the outside and the rollers would be moved to a storage area where they would then be picked up by M & R Recycling.",0.33089917159160825,0.18881730579723205
763,Ich brauche dich am Schalter.,We need you at the desk.,I need you at the counter.,0.5081327481546147,0.18881730579723205
764,"Tako, ich hoffe, dass wir Recht behalten.","Tako, I hope we're right.","Tako, I hope we are right.",0.537284965911771,0.18881730579723205
765,"Mache ich dir ein Versprechen, breche ich eines an mich selbst.","Make a promise to you, break another to myself.","If I make a promise to you, I'll break one to myself.",0.3438931217657843,0.18881730579723205
766,Blinde Kuh.,Please! - Blindman's bluff.,A blind cow.,0.0,0.18881730579723205
767,"Soweit es mich betrifft, ist dein Chemieunterricht beendet.","As far as I'm concerned, your chemistry education is over.","As far as I'm concerned, your chemistry class is over.",0.7419446627365011,0.18881730579723205
768,"In zwei der zwölf schottischen Regionen ist der Schulbeirat im Ausschuß für die Einstellung von leitendem Lehrpersonal durch ein Mitglied vertreten (was vom zuständigen Minister empfohlen wird), während in Nordirland die Einstellung von Lehrpersonal eine der wichtigeren Aufgaben des Schulausschusses ist.","In two of the 12 regions of Scotland a school council member is represented on the selection panel for senior staff, a procedure which has been commended by the Minister, while in Northern Ireland staff appointments represent one of the more important functions of the school management committee.","In two of the 12 Scottish regions, the School Advisory Board is represented by a member on the Board for the Recruitment of Senior Teachers (which is recommended by the Minister responsible), while in Northern Ireland the recruitment of teachers is one of the more important tasks of the School Advisory",0.2494235048717347,0.18881730579723205
769,Mehr Info eng(4) ger(2),More info eng(4) ger(2),More info eng (4) ger (2),1.0,0.18881730579723205
770,"Nein, ihr werdet die Herrlichkeit Gottes sehen. Das ist der Höhepunkt dieses 11. Kapitels im Johannesevangelium mit Lazarus und seinen Schwestern in Bethanien.","That is the upshot of this eleventh chapter of John with Lazarus and his sisters at Bethany. Difficult as the way to it was for them, the last picture is of an emanation of the glory of God.","No, you will see the glory of God. That is the culmination of this 11th chapter of John's Gospel with Lazarus and his sisters in Bethany.",0.21434402509249106,0.18881730579723205
771,- Es wird mich umbringen.,It'll kill me.,- It will kill me.,9.283142785759642e-155,0.18881730579723205
772,Sie hatten keine Abtreibung.,You did not have an abortion.,They had no abortion.,7.813508425061864e-232,0.18881730579723205
773,Hier ist Kanon.,It's Kanon.,This is canon.,0.0,0.18881730579723205
774,"Wenn man genauer hinguckt, sieht man beispielsweise auch all das, was die Oberfläche ausmacht, also die Schönheit des Bildes, die Beiläufigkeit und Leichtigkeit, mit der Bergman alltägliche Begebenheiten eingefangen hat.","If you look closer, you see everything including the surface, the beauty of the image, the casualness and lightness with which Bergman captures daily occurrences.","If you take a closer look, you can see everything that makes up the surface, for example, the beauty of the image, the casualness and lightness with which Bergman has captured everyday events.",0.40514524230661975,0.18881730579723205
775,Mein Merkzettel (34),My wish list (55),My wishlist (34),1.3127657569660467e-231,0.18881730579723205
776,Deine Ticks sind weg.,Your tics are gone.,Your ticks are gone.,1.0547686614863434e-154,0.18881730579723205
777,"Vier Stunden, bis Lottie hier eintrifft.",Four hours 'til Lottie gets here.,Four hours until Lottie arrives here.,9.013778876140909e-155,0.18881730579723205
778,"Woher wussten Sie, wer da ist?",How'd you know who it is?,How did you know who was there?,5.072841446586652e-78,0.18881730579723205
779,Willkommen bei Vereinigte Füllkörper-Fabriken GmbH & Co. KG,"WELCOME to Vereinigte Füllkörper-Fabriken GmbH & Co. KG (VFF),",Welcome to United Fill-Body Factories GmbH & Co. KG,0.2842202242491899,0.18881730579723205
780,Das Abkommen wird hier eine enge Kiste.,The treaty's gonna be a tough sell here.,The agreement will be a tight box here.,6.005740822548667e-155,0.18881730579723205
781,"Wenn wir es mit ihr aufnehmen wollen, dann werden wir Klaus brauchen.","We go up against her,","If we want to take it up with her, we're going to need Klaus.",1.2183324802375697e-231,0.18881730579723205
782,Link: zur Homepage (Kursalon),Link: zur Homepage (Peterskirche),Link: to the homepage (Kursalon),9.696727898117387e-155,0.18881730579723205
783,Ich habe versagt.,I failed.,I have failed.,1.646211035903463e-231,0.18881730579723205
784,"Man munkelt, dass nur der Erbe von Salazar Slytherin - einer der vier Zauberer, die einst Hogwarts gründeten - Macht über das Wesen besitzt, das angeblich in der Kammer haust.","But what is the awful secret hidden in the Chamber and what has all that to do with Harry? Legend has it that only the heir of Salazar Slytherin – one of the wizards who founded Hogwarts – has power over the monster living in the Chamber. Everybody is afraid of black magic, Harry most of all doesn't want anything to do with it, but as usual is drawn into events he can do nothing about.",Rumor has it that only the heir to Salazar Slytherin - one of the four wizards who founded Hogwarts - has power over the creature that supposedly resides in the chamber.,0.08767365057154258,0.18881730579723205
785,du hast nicht abgetrotzt,you will not have gone to war,you have not worn off,1.0748016968157982e-231,0.18881730579723205
786,Anzeige Nr.595965 an einen Freund senden,Send ad no.640795 to a friend,Send Ad No.595965 to a Friend,7.262123179505913e-78,0.18881730579723205
787,Beide Vorschläge sind von großer Brisanz und werden von der Arbeiterkammer mit großer Aufmerksamkeit verfolgt.,"Both proposals are a highly explosive subject, being followed closely by the Chamber of Labour.",Both proposals are highly explosive and are followed with great attention by the Chamber of Labour.,0.3446073377034663,0.18881730579723205
