Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,UK
459.0,Das Buch enthält viele Abbildungen.,Ця книжка має багато малюнків.,Das Buch enthält viele Abbildungen.,0.9247632026672363,
460.0,"Das Bücherlesen hörte auf, das Privileg einer Minderheit zu sein.",Читання книжок більше не є привілеєм меншості.,"Das Bücherlesen hörte auf, das Privileg einer Minderheit zu sein.",0.8924453258514404,
461.0,Das Buch handelt von Sternen.,Ця книжка про зірки.,Das Buch handelt von Sternen.,0.9068412780761719,
462.0,Das Buch hat mir gefallen.,Мені сподобалася ця книжка.,Das Buch hat mir gefallen.,0.9168699979782104,
463.0,Das Buch ist alt.,Книжка стара.,Das Buch ist alt.,0.9229940176010132,
464.0,Das Buch ist geeignet für deine Bedürfnisse.,Ця книга відповідає твоїм потребам.,Das Buch ist geeignet für deine Bedürfnisse.,0.9208849668502808,
465.0,Das Buch ist geeignet für Ihre Bedürfnisse.,Ця книга не відповідає Вашим потребам.,Das Buch ist geeignet für Ihre Bedürfnisse.,0.9181737303733826,
466.0,Das Buch ist gelb.,Книжка жовта.,Das Buch ist gelb.,0.9238466024398804,
467.0,Das Buch ist neu.,Ця книжка нова.,Das Buch ist neu.,0.9276739358901978,
468.0,Das Buch ist orange.,Книжка помаранчева.,Das Buch ist orange.,0.9299671649932861,
469.0,Das Buch ist weiß.,Книга біла.,Das Buch ist weiß.,0.9167959094047546,
470.0,Das Ei ist ein universelles Symbol des Lebens und der Wiedergeburt.,Яйце - це універсальний символ життя та відродження.,Das Ei ist ein universelles Symbol des Lebens und der Wiedergeburt.,0.9024850130081177,
471.0,Das Eis ist geschmolzen.,Крига розтанула.,Das Eis ist geschmolzen.,0.9148668646812439,
472.0,Das Eis schmolz.,Крига розтанула.,Das Eis schmolz.,0.9218775629997253,
473.0,Das Ende ist nahe.,Кінець вже близько.,Das Ende ist nahe.,0.9268713593482971,
474.0,Das ergibt keinen Sinn.,Це не має сенсу.,Das ergibt keinen Sinn.,0.915851354598999,
475.0,Das erraten Sie nie!,Цього ти ніколи не вгадаєш!,Das erraten Sie nie!,0.9134947061538696,
476.0,Das erwies sich als richtig.,Це виявилося правдою.,Das erwies sich als richtig.,0.9211933612823486,
477.0,"Das Esperanto-Alphabet enthält achtundzwanzig Buchstaben: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.","Алфавіт есперанто має 28 літер: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.","Das Esperanto-Alphabet enthält achtundzwanzig Buchstaben: a, b, c, t, d, e, f, g, yt, h, ĥ, i, j, m, n, o, p, r, s, t, u, ŭ, v, z.",0.7218655943870544,
478.0,Das esse ich nicht.,Я цього не буду їсти.,Das esse ich nicht.,0.9192596673965454,
479.0,Das Experiment scheiterte.,Експеримент закінчився невдало.,Das Experiment scheiterte.,0.9192482233047485,
480.0,Das Fahrrad gehört mir.,Цей велосипед належить мені.,Das Fahrrad gehört mir.,0.9162639379501343,
481.0,Das Fahrrad ist meins.,Цей велосипед належить мені.,Das Fahrrad ist meins.,0.90895676612854,
482.0,Das Feld ist mit Schnee bedeckt.,Поле вкрите снігом.,Das Feld ist mit Schnee bedeckt.,0.9114145040512085,
483.0,Das Fenster ist offen.,Вікно відкрите.,Das Fenster ist offen.,0.9198218584060669,
484.0,Das Fenster öffnete sich.,Вікно відчинилося.,Das Fenster öffnete sich.,0.9204909801483154,
485.0,Das Fernsehen zerstört das Familienleben.,Телевізор руйнує родинне життя.,Das Fernsehen zerstört das Familienleben.,0.9124104380607605,
486.0,Das Fest ist zu Ende.,Вечірка закінчилася.,Das Fest ist zu Ende.,0.912976086139679,
487.0,Das Fest ist zu Ende.,Вечірка скінчилася.,Das Fest ist zu Ende.,0.912976086139679,
488.0,Das Festival war alles andere als öde.,Фестиваль був далеко не нудним.,Das Festival war alles andere als öde.,0.9125303030014038,
489.0,Das Fleisch ist roh.,М'ясо сире.,Das Fleisch ist roh.,0.9209446907043457,
490.0,Das Fleisch ist zäh.,М'ясо жорстке.,Das Fleisch ist zäh.,0.9267435073852539,
491.0,Das Fleisch schmeckt schlecht.,М'ясо погано смакує.,Das Fleisch schmeckt schlecht.,0.9106990098953247,
492.0,Das Flugzeug flog über den Wolken.,Літак летів над хмарами.,Das Flugzeug flog über den Wolken.,0.9092671871185303,
493.0,Das Flugzeug ist abgestürzt.,Літак розбився.,Das Flugzeug ist abgestürzt.,0.9247632026672363,
494.0,Das Flugzeug wird in einer Stunde abheben.,Літак злетить за годину.,Das Flugzeug wird in einer Stunde abheben.,0.909633994102478,
495.0,Das frisch getraute Paar ging Hand in Hand.,"Молоді йшли, узявшись за руки.",Das frisch getraute Paar ging Hand in Hand.,0.9134070873260498,
496.0,Das Frühstück ist bereitet.,Сніданок готовий.,Das Frühstück ist bereitet.,0.9245012998580933,
497.0,Das Frühstück war sehr gut.,Сніданок був дуже смачний.,Das Frühstück war sehr gut.,0.9087255001068115,
498.0,Das funktioniert nie.,Це ніколи не запрацює.,Das funktioniert nie.,0.9183667898178101,
499.0,Das funktioniert nie.,Це ніколи не спрацює.,Das funktioniert nie.,0.9183667898178101,
500.0,Das Gebäude hat ein russischer Architekt gebaut.,Будинок побудовано російським архитектором.,Das Gebäude hat ein russischer Architekt gebaut.,0.8973158597946167,
501.0,Das Gebäude wurde von einem russischen Architekten erbaut.,Будинок побудовано російським архитектором.,Das Gebäude wurde von einem russischen Architekten erbaut.,0.8906522989273071,
502.0,Das Gegenteil von unpraktisch ist praktisch.,Антонім до непрактичності - практичність.,Das Gegenteil von unpraktisch ist praktisch.,0.9133623838424683,
503.0,Das gehört ihm.,Це його.,Das gehört ihm.,0.9226922988891602,
504.0,Das geht dich nichts an.,Це не твоя справа.,Das geht dich nichts an.,0.9227214455604553,
505.0,Das geht vorbei.,Це піде у минуле.,Das geht vorbei.,0.92037034034729,
506.0,Das gesamteuropäische Sabantuy 2014 findet am 7. Juni in Riga statt. Die jährliche Organisation dieses nationalen tatarischen Feiertags in den Kulturhauptstädten des Kontinents wird zu einer guten Tradition.,Європейський Сабантуй 2014 року проходить 7 червня в Ризі. Щорічна організація цих татарських національних свят у культурних столицях континенту стає доброю традицією.,Das gesamteuropäische Sabantuy 2014 findet am 7. Juni in Riga statt. Die jährliche Organisation dieses nationalen tatarischen Feiertags in den Kulturhauptstädten des Kontinents wird zu einer guten Tradition.,0.8569048643112183,
507.0,Das Geschäft ist gerade gegenüber von meinem Haus.,Крамниця знаходиться просто навпроти мого будинку.,Das Geschäft ist gerade gegenüber von meinem Haus.,0.8971542119979858,
508.0,Das Gesetz ist für alle gleich.,Закон один для всіх.,Das Gesetz ist für alle gleich.,0.9167991876602173,
509.0,Das Gesicht ist der Spiegel der Seele.,Обличчя - дзеркало душі.,Das Gesicht ist der Spiegel der Seele.,0.9114968776702881,
510.0,Das glaube ich nicht.,Я в це не вірю.,Das glaube ich nicht.,0.9272677302360535,
511.0,Das glaube ich.,"Думаю, так.",Das glaube ich.,0.9286229014396667,
512.0,"Das Glück liegt nicht darin, viele Dinge zu besitzen.","Щастя не в тому, щоб володіти багатьма речами.","Das Glück liegt nicht darin, viele Dinge zu besitzen.",0.9094822406768799,
513.0,Das habe ich als Kind immer gemacht.,Я так робив у дитинстві.,Das habe ich als Kind immer gemacht.,0.9136724472045898,
514.0,Das habe ich von dir gelernt.,Я навчилася цього у тебе.,Das habe ich von dir gelernt.,0.9093236923217773,
515.0,Das habe ich wirklich nicht von dir erwartet.,Я такого від тебе дійсно не очікувала.,Das habe ich wirklich nicht von dir erwartet.,0.9043983221054077,
516.0,Das hast du absichtlich getan!,Ти це спеціально зробив!,Das hast du absichtlich getan!,0.9274781942367554,
517.0,Das hat mich gerettet.,Це мене врятувало.,Das hat mich gerettet.,0.9252334833145142,
518.0,Das hat nichts mit euch zu tun.,Це не має до вас жодного відношення.,Das hat nichts mit euch zu tun.,0.9030970931053162,
519.0,Das hat nichts mit euch zu tun.,Це не має до вас жодного стосунку.,Das hat nichts mit euch zu tun.,0.9030970931053162,
520.0,Das hat nichts mit Ihnen zu tun.,Це не має до вас жодного відношення.,Das hat nichts mit Ihnen zu tun.,0.8997267484664917,
521.0,Das hat niemand von uns vor.,Ніхто з нас не планує це зробити.,Das hat niemand von uns vor.,0.9117861986160278,
522.0,Das hätte ich beinahe vergessen.,Я мало не забув цього зробити.,Das hätte ich beinahe vergessen.,0.9129074811935425,
523.0,Das hat Tom gar nicht gesagt.,Том цього не казав.,Das hat Tom gar nicht gesagt.,0.9169214963912964,
524.0,Das Haus brennt.,Дім горить!,Das Haus brennt.,0.9148342609405518,
525.0,"Das Haus ist komplett abgebrannt, bevor die Feuerwehr kam.","До того часу, як приїхала пожежна бригада, весь будинок згорів.","Das Haus ist komplett abgebrannt, bevor die Feuerwehr kam.",0.9089008569717407,
526.0,Das Haus ist rot.,Будинок червоний.,Das Haus ist rot.,0.925959587097168,
527.0,Das Haus war leer bis auf eine Katze.,"Будинок був пустим, за винятком кота.",Das Haus war leer bis auf eine Katze.,0.8964926600456238,
528.0,Das Haus wurde durch Feuer zerstört.,Будинок був зруйнований вогнем.,Das Haus wurde durch Feuer zerstört.,0.9080898761749268,
529.0,Das Heidentum ist viel näher an der Natur als das Christentum.,"Язичництво набагато ближче до природи, ніж християнство.",Das Heidentum ist viel näher an der Natur als das Christentum.,0.9055376052856445,
530.0,Das hier ergibt keinen Sinn.,Це без сенсу.,Das hier ergibt keinen Sinn.,0.9137192964553833,
531.0,Das hier ergibt keinen Sinn.,Це не має сенсу.,Das hier ergibt keinen Sinn.,0.9137192964553833,
532.0,"Das hier ist haargenau das Buch, nach dem ich suchte.","Це саме та книга, яку я шукав.","Das hier ist haargenau das Buch, nach dem ich suchte.",0.9129615426063538,
533.0,Das hier ist mein Bruder Tom.,Це мій брат Том.,Das hier ist mein Bruder Tom.,0.9132760763168335,
534.0,Das hoffe ich.,"Сподіваюся, що так.",Das hoffe ich.,0.9133940935134888,
535.0,Das hoffe ich.,Я на це сподіваюся.,Das hoffe ich.,0.9133940935134888,
536.0,Das interessiert mich nicht.,Це мене не цікавить.,Das interessiert mich nicht.,0.9124793410301208,
537.0,Das ist alles deine Schuld!,Це все твоя вина.,Das ist alles deine Schuld!,0.917462944984436,
538.0,Das ist alles deine Schuld!,Це все твоя провина.,Das ist alles deine Schuld!,0.917462944984436,
539.0,"Das ist alles, was ich versprechen kann.","Це все, що я можу пообіцяти.","Das ist alles, was ich versprechen kann.",0.9297170042991638,
540.0,Das ist alles?,Це все?,Das ist alles?,0.9202554225921631,
541.0,Das ist auch wahr.,Це також вірно.,Das ist auch wahr.,0.9234591722488403,
542.0,Das ist auf meinem Mist gewachsen.,Це була моя ідея.,Das ist auf meinem Mist gewachsen.,0.8986283540725708,
543.0,Das ist bequem.,Зручно.,Das ist bequem.,0.9348123073577881,
544.0,"Das ist besser, oder?","Так краще, так?","Das ist besser, oder?",0.9077444076538086,
545.0,Das ist besser.,Так краще.,Das ist besser.,0.9327073097229004,
546.0,Das ist besser.,Так ліпше.,Das ist besser.,0.9327073097229004,
547.0,Das ist Copacabana!,Це Копакабана!,Das ist Copacabana!,0.9393876791000366,
548.0,"Das ist das Dümmste, was ich je gesagt habe.","Це найбільша нісенітниця, яку я коли-небудь казав.","Das ist das Dümmste, was ich je gesagt habe.",0.9233733415603638,
549.0,Das ist das Interessanteste.,Це саме цікаве.,Das ist das Interessanteste.,0.9175183773040771,
550.0,Das ist das letzte Mal.,Це в останній раз.,Das ist das letzte Mal.,0.9194801449775696,
551.0,Das ist dein Buch.,Це твоя книжка.,Das ist dein Buch.,0.922910749912262,
552.0,Das ist deine Aufgabe.,Це твоя робота.,Das ist deine Aufgabe.,0.9100543260574341,
553.0,Das ist dein Hauptproblem.,Це твоя головна проблема.,Das ist dein Hauptproblem.,0.933950662612915,
554.0,"Das ist dein Hut, oder?","Це твій капелюх, так?","Das ist dein Hut, oder?",0.8969391584396362,
555.0,Das ist dein Platz.,Це твоє місце.,Das ist dein Platz.,0.9239312410354614,
556.0,Das ist deins.,Це твій.,Das ist deins.,0.9245336055755615,
557.0,"Das ist der Grund, weshalb ich herkam.","Це і є причина, чому я сюди прийшов.","Das ist der Grund, weshalb ich herkam.",0.9136422872543335,
558.0,Das ist der heißeste Sommer seit 50 Jahren.,Це найспекотніше літо за п’ятдесят років.,Das ist der heißeste Sommer seit 50 Jahren.,0.9064009189605713,
559.0,Das ist der letzte Zug.,Це останній потяг.,Das ist der letzte Zug.,0.9133179187774658,
560.0,"Das ist der Mann, den ich gut kenne.","Це людина, яку я добре знаю.","Das ist der Mann, den ich gut kenne.",0.9090826511383057,
561.0,Das ist der Rechner meiner Mutter.,Це комп'ютер моєї мами.,Das ist der Rechner meiner Mutter.,0.8998092412948608,
562.0,Das ist der wichtigste Grund.,Це найважливіша причина.,Das ist der wichtigste Grund.,0.9134531021118164,
563.0,Das ist die Ansicht eines Dilettanten.,Це думка дилетанта.,Das ist die Ansicht eines Dilettanten.,0.9186210632324219,
564.0,Das ist die einzige Möglichkeit.,Це єдина можливість.,Das ist die einzige Möglichkeit.,0.9116895198822021,
565.0,Das ist die erste Reise meines Lebens.,Це перша подорож у моєму житті.,Das ist die erste Reise meines Lebens.,0.9035024642944336,
566.0,Das ist die Kamera meiner Schwester.,Це фотоапарат моєї сестри.,Das ist die Kamera meiner Schwester.,0.9146490097045898,
567.0,"Das ist doch nicht so einfach, wie ich dachte.","Це не так просто, як мені здавалося.","Das ist doch nicht so einfach, wie ich dachte.",0.906103789806366,
568.0,Das ist durchaus möglich.,Це цілком можливо.,Das ist durchaus möglich.,0.9139448404312134,
569.0,Das ist ein Adverb.,Це прислівник.,Das ist ein Adverb.,0.9176392555236816,
570.0,Das ist ein altes Gesetz.,Це стародавній закон.,Das ist ein altes Gesetz.,0.9172426462173462,
571.0,Das ist ein Boot.,Це човен.,Das ist ein Boot.,0.9112699031829834,
572.0,Das ist ein Buch über Fettleibigkeit.,Ця книга про ожиріння.,Das ist ein Buch über Fettleibigkeit.,0.9094180464744568,
573.0,Das ist ein Buch über Sterne.,Ця книга про зірки.,Das ist ein Buch über Sterne.,0.9030227661132812,
574.0,Das ist ein Buch über Tiere.,Ця книга про тварин.,Das ist ein Buch über Tiere.,0.9090216159820557,
575.0,Das ist eine Ausnahme.,Це виняток.,Das ist eine Ausnahme.,0.912010908126831,
576.0,Das ist eine bewiesene Tatsache.,Це доведений факт.,Das ist eine bewiesene Tatsache.,0.929714560508728,
577.0,Das ist eine gute Antwort.,Це добра відповідь.,Das ist eine gute Antwort.,0.907807469367981,
578.0,Das ist eine gute Idee!,Це гарна ідея!,Das ist eine gute Idee!,0.9092720746994019,
579.0,Das ist eine gute Regel.,Це хороше правило.,Das ist eine gute Regel.,0.9086840152740479,
580.0,Das ist eine gute Schule.,Це хороша школа.,Das ist eine gute Schule.,0.9084377884864807,
581.0,"Das ist eine gute Zeitung, stimmt's?","Це хороша газета, чи не так?","Das ist eine gute Zeitung, stimmt's?",0.8919520378112793,
582.0,Das ist eine japanische Puppe.,Це японська лялька.,Das ist eine japanische Puppe.,0.9157764315605164,
583.0,Das ist eine Katastrophe.,Це катастрофа.,Das ist eine Katastrophe.,0.9175289273262024,
584.0,Das ist eine Kopie.,Це копія.,Das ist eine Kopie.,0.9189866781234741,
585.0,Das ist eine lange Geschichte.,Це довга історія.,Das ist eine lange Geschichte.,0.9030478000640869,
586.0,Das ist eine Lüge!,Це брехня!,Das ist eine Lüge!,0.9070530533790588,
587.0,Das ist ein enormer Verlust.,Це величезна втрата.,Das ist ein enormer Verlust.,0.9193335771560669,
588.0,Das ist eine schwere Anschuldigung.,Це дуже серйозне звинувачення.,Das ist eine schwere Anschuldigung.,0.9107015132904053,
589.0,Das ist eine schwere Sprache.,Це тяжка мова.,Das ist eine schwere Sprache.,0.9127703905105591,
590.0,Das ist eine sehr einfache Idee.,Це дуже проста ідея.,Das ist eine sehr einfache Idee.,0.9104732871055603,
591.0,"Das ist eine sehr heimtückische Krankheit. Man bemerkt sie erst, wenn es zu spät ist.","Це дуже підступна хвороба. Ти її не помічаєш, допоки не стає запізно.","Das ist eine sehr heimtückische Krankheit. Man bemerkt sie erst, wenn es zu spät ist.",0.8887509107589722,
592.0,Das ist eine sehr schöne Blume.,Це дуже гарна квітка.,Das ist eine sehr schöne Blume.,0.9147877097129822,
593.0,Das ist eine Silbermünze.,Це срібна монета.,Das ist eine Silbermünze.,0.9156577587127686,
594.0,Das ist eine tolle Idee.,Це чудова ідея.,Das ist eine tolle Idee.,0.9163843989372253,
595.0,Das ist eine Überraschung.,Це сюрприз.,Das ist eine Überraschung.,0.9071449041366577,
596.0,Das ist eine wichtige Frage.,Це важливе питання.,Das ist eine wichtige Frage.,0.9102419018745422,
597.0,Das ist ein Foto meiner Schwester.,Це фотографія моєї сестри.,Das ist ein Foto meiner Schwester.,0.9143290519714355,
598.0,Das ist ein Foto.,Це фотографія.,Das ist ein Foto.,0.9214025735855103,
599.0,Das ist ein Geschenk für dich.,Це подарунок тобі.,Das ist ein Geschenk für dich.,0.9060728549957275,
600.0,Das ist ein Geschenk für dich.,Це тобі подарунок.,Das ist ein Geschenk für dich.,0.9060728549957275,
601.0,Das ist ein Geschenk für Sie.,Це подарунок вам.,Das ist ein Geschenk für Sie.,0.90826815366745,
602.0,Das ist ein Geschenk für Sie.,Це подарунок для вас.,Das ist ein Geschenk für Sie.,0.90826815366745,
603.0,Das ist ein Hotel.,Це готель.,Das ist ein Hotel.,0.9166410565376282,
604.0,"Das ist ein kleiner Schritt für den Menschen, aber ein riesiger Sprung für die Menschheit.","Це маленький крок для людини, але величезний стрибок для людства.","Das ist ein kleiner Schritt für den Menschen, aber ein riesiger Sprung für die Menschheit.",0.8859051465988159,
605.0,Das ist ein kleines Buch.,Це маленька книжка.,Das ist ein kleines Buch.,0.9145838618278503,
606.0,Das ist ein Löwe.,Це лев.,Das ist ein Löwe.,0.9146448373794556,
607.0,Das ist ein Pferd.,Це кінь.,Das ist ein Pferd.,0.9196764826774597,
608.0,Das ist ein Problem.,Це проблема.,Das ist ein Problem.,0.9098293781280518,
609.0,Das ist ein Riesenfehler.,Це величезна помилка.,Das ist ein Riesenfehler.,0.9254255294799805,
610.0,Das ist ein rutschiger Abhang.,Це слизька доріжка.,Das ist ein rutschiger Abhang.,0.9233053922653198,
611.0,Das ist ein Satz.,Це речення.,Das ist ein Satz.,0.9250762462615967,
612.0,Das ist ein Schneemann.,Це сніговик.,Das ist ein Schneemann.,0.9168697595596313,
613.0,Das ist ein schönes T-Shirt.,Це гарна футболка.,Das ist ein schönes T-Shirt.,0.9166219830513,
614.0,Das ist ein sehr nützliches Wörterbuch.,Це дуже корисний словник.,Das ist ein sehr nützliches Wörterbuch.,0.9070528745651245,
615.0,Das ist ein Verbrechen.,Це злочин.,Das ist ein Verbrechen.,0.9200345873832703,
616.0,Das ist ein ziemlich riskanter Beruf.,Це доволі ризикована робота.,Das ist ein ziemlich riskanter Beruf.,0.9207941293716431,
617.0,Das ist entsetzlich teuer.,Це надзвичайно дорого.,Das ist entsetzlich teuer.,0.9197905659675598,
618.0,Das ist Erpressung!,Це шантаж.,Das ist Erpressung!,0.925237774848938,
619.0,Das ist er.,Це він.,Das ist er.,0.9192543625831604,
620.0,Das ist etwas anderes.,То інша справа.,Das ist etwas anderes.,0.9095695614814758,
621.0,Das ist etwas anderes.,Це інша справа.,Das ist etwas anderes.,0.9095695614814758,
622.0,Das ist eure Entscheidung.,Це ваше рішення.,Das ist eure Entscheidung.,0.9269129037857056,
623.0,Das ist Fleisch.,Це м'ясо.,Das ist Fleisch.,0.9177318811416626,
624.0,Das ist für dich.,Це тобі.,Das ist für dich.,0.914848268032074,
625.0,Das ist für jetzt genug.,На даний момент досить.,Das ist für jetzt genug.,0.9131433963775635,
626.0,Das ist für jetzt genug.,Поки що вистачить.,Das ist für jetzt genug.,0.9131433963775635,
627.0,Das ist für Sie.,Це вам.,Das ist für Sie.,0.9165948629379272,
628.0,Das ist gar nicht so übel!,Це не так вже й погано!,Das ist gar nicht so übel!,0.9095476269721985,
629.0,Das ist gefährlich.,Це небезпечно.,Das ist gefährlich.,0.9124594926834106,
630.0,"Das ist genau das Buch, wonach ich gesucht habe.","Це саме та книга, яку я шукав.","Das ist genau das Buch, wonach ich gesucht habe.",0.9201982021331787,
631.0,"Das ist genau die Uhr, die ich letzte Woche verloren habe.","Це той самий годинник, що я загубив тиждень тому.","Das ist genau die Uhr, die ich letzte Woche verloren habe.",0.9097150564193726,
632.0,"Das ist genug für heute, ich bin müde.","На сьогодні досить, я втомився.","Das ist genug für heute, ich bin müde.",0.9119598865509033,
633.0,Das ist gerechtfertigt.,Ци виправдано.,Das ist gerechtfertigt.,0.9260620474815369,
634.0,Das ist Gift.,Це отрута.,Das ist Gift.,0.9189469814300537,
635.0,Das ist Herr Pedro.,Це пан Педро.,Das ist Herr Pedro.,0.9162542819976807,
636.0,Das ist ihr Buch.,Це їхня книжка.,Das ist ihr Buch.,0.9185343980789185,
637.0,Das ist Ihre Entscheidung.,Це ваше рішення.,Das ist Ihre Entscheidung.,0.9264217615127563,
638.0,Das ist Ihr Problem.,Це ваша проблема.,Das ist Ihr Problem.,0.9131302833557129,
639.0,Das ist illegal.,Це незаконно.,Das ist illegal.,0.9277287721633911,
640.0,Das ist kein Apfelsinenbaum.,Це не апельсинове дерево.,Das ist kein Apfelsinenbaum.,0.9207123517990112,
641.0,Das ist kein Blut. Das ist Rote Bete.,Це не кров. Це буряк.,Das ist kein Blut. Das ist Rote Bete.,0.910925030708313,
642.0,"Das ist keine Schlange, sondern nur ein Stück Seil.",Це не змія. Це всього лише шматок мотузки.,"Das ist keine Schlange, sondern nur ein Stück Seil.",0.9132974147796631,
643.0,Das ist kein Essen.,Це не їжа.,Das ist kein Essen.,0.9139670729637146,
644.0,Das ist keine zufällige Fügung.,Це не збіг обставин.,Das ist keine zufällige Fügung.,0.9078503847122192,
645.0,"Das ist kein Hebräisch, sondern Jiddisch.",Це не іврит. Це ідиш.,"Das ist kein Hebräisch, sondern Jiddisch.",0.9130043983459473,
646.0,Das ist kein Irrtum.,Це не помилка.,Das ist kein Irrtum.,0.9180717468261719,
647.0,Das ist kein Salz.,Це не сіль.,Das ist kein Salz.,0.9235808849334717,
648.0,Das ist kein Schwein; das ist ein Affe.,Це не свиня; це мавпа.,Das ist kein Schwein; das ist ein Affe.,0.905195951461792,
649.0,Das ist kein Spielzeug!,Це не іграшка!,Das ist kein Spielzeug!,0.9073989391326904,
650.0,Das ist kein Spiel!,Це не гра.,Das ist kein Spiel!,0.9137513637542725,
651.0,Das ist kein Tiger.,Це не тигр.,Das ist kein Tiger.,0.9172921180725098,
652.0,Das ist kein Trinkwasser.,Це непитна вода.,Das ist kein Trinkwasser.,0.9158371686935425,
653.0,Das ist kein Trinkwasser.,Ця вода непитна.,Das ist kein Trinkwasser.,0.9158371686935425,
654.0,Das ist kinderleicht!,Це дуже легко!,Das ist kinderleicht!,0.9098122715950012,
655.0,Das ist komisch.,Це кумедно.,Das ist komisch.,0.9274368286132812,
656.0,Das ist leichter gesagt als getan.,"Простіше сказати, ніж зробити.",Das ist leichter gesagt als getan.,0.9075015783309937,
657.0,Das ist leicht.,Це легко.,Das ist leicht.,0.9129393100738525,
658.0,Das ist lustig.,Це кумедно.,Das ist lustig.,0.9111754298210144,
659.0,Das ist mein Bruder Tom.,Це мій брат Том.,Das ist mein Bruder Tom.,0.9142657518386841,
660.0,Das ist meine Angelegenheit.,Це моя справа.,Das ist meine Angelegenheit.,0.9104061126708984,
661.0,Das ist meine CD.,Це мій диск.,Das ist meine CD.,0.918503999710083,
662.0,Das ist meine Geschäftsadresse.,Це моя рабоча адреса.,Das ist meine Geschäftsadresse.,0.9123356342315674,
663.0,Das ist meine Großmutter.,Це моя бабуся.,Das ist meine Großmutter.,0.9118406176567078,
664.0,Das ist meine Hose.,Це мої штани.,Das ist meine Hose.,0.9092384576797485,
665.0,Das ist meine Idee.,Це моя ідея.,Das ist meine Idee.,0.9192705154418945,
666.0,Das ist meine Küche.,Це моя кухня.,Das ist meine Küche.,0.9154160022735596,
667.0,Das ist meine Lieblingsband.,Це моя улюблена група.,Das ist meine Lieblingsband.,0.9219498634338379,
668.0,Das ist meine Postleitzahl.,Це мій поштовий індекс.,Das ist meine Postleitzahl.,0.909130871295929,
669.0,"Das ist mein erster Flug. Ich bin nervös, sagt Hiroshi.","Це мій перший політ. Я нервуюся, - каже Хіросі.","Das ist mein erster Flug. Ich bin nervös, sagt Hiroshi.",0.9070330262184143,
670.0,Das ist meine Schwester Maria.,Це моя сестра Мері.,Das ist meine Schwester Maria.,0.918583333492279,
671.0,Das ist meine Schwester. Sie heißt Julia.,Це моя сестра. Її звати Юля.,Das ist meine Schwester. Sie heißt Julia.,0.9047059416770935,
672.0,Das ist meine Schwester.,Це моя сестра.,Das ist meine Schwester.,0.9193778038024902,
673.0,Das ist meine Uhr.,Цей годинник мій.,Das ist meine Uhr.,0.9150896072387695,
674.0,Das ist mein Fahrrad.,Це мій велосипед.,Das ist mein Fahrrad.,0.9082467555999756,
675.0,Das ist mein Freund Tom.,Це мій друг Том.,Das ist mein Freund Tom.,0.9137740731239319,
676.0,Das ist mein Geld.,Це мої гроші.,Das ist mein Geld.,0.9104832410812378,
677.0,Das ist mein letztes Wort.,Це моя остаточна відповідь.,Das ist mein letztes Wort.,0.9192690253257751,
678.0,Das ist mein Lieblingsgericht.,Це моя улюблена страва.,Das ist mein Lieblingsgericht.,0.9263637661933899,
679.0,Das ist mein Lieblingslied.,Це моя улюблена пісня.,Das ist mein Lieblingslied.,0.9275739192962646,
680.0,Das ist mein Lieblingsstuhl.,Це мій улюблений стілець.,Das ist mein Lieblingsstuhl.,0.9250307679176331,
681.0,Das ist mein Lied!,Це моя пісня!,Das ist mein Lied!,0.9086705446243286,
682.0,Das ist mein Schlafzimmer.,Це моя спальня.,Das ist mein Schlafzimmer.,0.9154937267303467,
683.0,Das ist mir egal.,Я не заперечую.,Das ist mir egal.,0.9226726293563843,
684.0,Das ist mir völlig egal!,Мені цілком байдуже!,Das ist mir völlig egal!,0.9141571521759033,
685.0,Das ist nicht das einzige Problem.,Це не єдина проблема.,Das ist nicht das einzige Problem.,0.9132987856864929,
686.0,"Das ist nicht das, was ich bestellt habe.",Я не це замовляла.,"Das ist nicht das, was ich bestellt habe.",0.9320698976516724,
687.0,Das ist nicht immer der Fall.,Це не завжди так.,Das ist nicht immer der Fall.,0.9122337102890015,
688.0,Das ist nicht komisch.,Це не смішно.,Das ist nicht komisch.,0.9251935482025146,
689.0,Das ist nicht legal.,Це незаконно.,Das ist nicht legal.,0.9233051538467407,
690.0,Das ist nicht logisch.,Це нелогічно.,Das ist nicht logisch.,0.9175859689712524,
691.0,"Das ist nicht meine Meinung, nur meine Übersetzung!","Це не моя точка зору, а лише мій переклад!","Das ist nicht meine Meinung, nur meine Übersetzung!",0.8685439825057983,
692.0,"Das ist nicht mein Haus, nein.","Ні, це не мій будинок.","Das ist nicht mein Haus, nein.",0.913399338722229,
693.0,Das ist nicht möglich!,Це неможливо!,Das ist nicht möglich!,0.9141585826873779,
694.0,Das ist nichts für dich.,Це не тобі.,Das ist nichts für dich.,0.9162465929985046,
695.0,Das ist nicht sicher.,Це не є безпечним.,Das ist nicht sicher.,0.9205671548843384,
696.0,"Das ist nichts, was jeder Beliebige tun kann.","Це не те, що може зробити кожен.","Das ist nichts, was jeder Beliebige tun kann.",0.9236907958984375,
