Unnamed: 0,de,uk,TRANSLATION,meteor_score
499,Das funktioniert nie.,Це ніколи не спрацює.,Das funktioniert nie.,0.9814814814814815
500,Das Gebäude hat ein russischer Architekt gebaut.,Будинок побудовано російським архитектором.,Das Gebäude hat ein russischer Architekt gebaut.,0.9985422740524781
501,Das Gebäude wurde von einem russischen Architekten erbaut.,Будинок побудовано російським архитектором.,Das Gebäude wurde von einem russischen Architekten erbaut.,0.9990234375
502,Das Gegenteil von unpraktisch ist praktisch.,Антонім до непрактичності - практичність.,Das Gegenteil von unpraktisch ist praktisch.,0.9976851851851852
503,Das gehört ihm.,Це його.,Das gehört ihm.,0.9814814814814815
504,Das geht dich nichts an.,Це не твоя справа.,Das geht dich nichts an.,0.996
505,Das geht vorbei.,Це піде у минуле.,Das geht vorbei.,0.9814814814814815
506,Das gesamteuropäische Sabantuy 2014 findet am 7. Juni in Riga statt. Die jährliche Organisation dieses nationalen tatarischen Feiertags in den Kulturhauptstädten des Kontinents wird zu einer guten Tradition.,Європейський Сабантуй 2014 року проходить 7 червня в Ризі. Щорічна організація цих татарських національних свят у культурних столицях континенту стає доброю традицією.,Das gesamteuropäische Sabantuy 2014 findet am 7. Juni in Riga statt. Die jährliche Organisation dieses nationalen tatarischen Feiertags in den Kulturhauptstädten des Kontinents wird zu einer guten Tradition.,0.9999772230320699
507,Das Geschäft ist gerade gegenüber von meinem Haus.,Крамниця знаходиться просто навпроти мого будинку.,Das Geschäft ist gerade gegenüber von meinem Haus.,0.9990234375
508,Das Gesetz ist für alle gleich.,Закон один для всіх.,Das Gesetz ist für alle gleich.,0.9976851851851852
509,Das Gesicht ist der Spiegel der Seele.,Обличчя - дзеркало душі.,Das Gesicht ist der Spiegel der Seele.,0.9985422740524781
510,Das glaube ich nicht.,Я в це не вірю.,Das glaube ich nicht.,0.9921875
511,Das glaube ich.,"Думаю, так.",Das glaube ich.,0.9814814814814815
512,"Das Glück liegt nicht darin, viele Dinge zu besitzen.","Щастя не в тому, щоб володіти багатьма речами.","Das Glück liegt nicht darin, viele Dinge zu besitzen.",0.9993141289437586
513,Das habe ich als Kind immer gemacht.,Я так робив у дитинстві.,Das habe ich als Kind immer gemacht.,0.9985422740524781
514,Das habe ich von dir gelernt.,Я навчилася цього у тебе.,Das habe ich von dir gelernt.,0.9976851851851852
515,Das habe ich wirklich nicht von dir erwartet.,Я такого від тебе дійсно не очікувала.,Das habe ich wirklich nicht von dir erwartet.,0.9990234375
516,Das hast du absichtlich getan!,Ти це спеціально зробив!,Das hast du absichtlich getan!,0.996
517,Das hat mich gerettet.,Це мене врятувало.,Das hat mich gerettet.,0.9921875
518,Das hat nichts mit euch zu tun.,Це не має до вас жодного відношення.,Das hat nichts mit euch zu tun.,0.9985422740524781
519,Das hat nichts mit euch zu tun.,Це не має до вас жодного стосунку.,Das hat nichts mit euch zu tun.,0.9985422740524781
520,Das hat nichts mit Ihnen zu tun.,Це не має до вас жодного відношення.,Das hat nichts mit Ihnen zu tun.,0.9985422740524781
521,Das hat niemand von uns vor.,Ніхто з нас не планує це зробити.,Das hat niemand von uns vor.,0.9976851851851852
522,Das hätte ich beinahe vergessen.,Я мало не забув цього зробити.,Das hätte ich beinahe vergessen.,0.996
523,Das hat Tom gar nicht gesagt.,Том цього не казав.,Das hat Tom gar nicht gesagt.,0.9976851851851852
524,Das Haus brennt.,Дім горить!,Das Haus brennt.,0.9814814814814815
525,"Das Haus ist komplett abgebrannt, bevor die Feuerwehr kam.","До того часу, як приїхала пожежна бригада, весь будинок згорів.","Das Haus ist komplett abgebrannt, bevor die Feuerwehr kam.",0.9993141289437586
526,Das Haus ist rot.,Будинок червоний.,Das Haus ist rot.,0.9921875
527,Das Haus war leer bis auf eine Katze.,"Будинок був пустим, за винятком кота.",Das Haus war leer bis auf eine Katze.,0.9990234375
528,Das Haus wurde durch Feuer zerstört.,Будинок був зруйнований вогнем.,Das Haus wurde durch Feuer zerstört.,0.9976851851851852
529,Das Heidentum ist viel näher an der Natur als das Christentum.,"Язичництво набагато ближче до природи, ніж християнство.",Das Heidentum ist viel näher an der Natur als das Christentum.,0.9996243425995492
530,Das hier ergibt keinen Sinn.,Це без сенсу.,Das hier ergibt keinen Sinn.,0.996
531,Das hier ergibt keinen Sinn.,Це не має сенсу.,Das hier ergibt keinen Sinn.,0.996
532,"Das hier ist haargenau das Buch, nach dem ich suchte.","Це саме та книга, яку я шукав.","Das hier ist haargenau das Buch, nach dem ich suchte.",0.9995
533,Das hier ist mein Bruder Tom.,Це мій брат Том.,Das hier ist mein Bruder Tom.,0.9976851851851852
534,Das hoffe ich.,"Сподіваюся, що так.",Das hoffe ich.,0.9814814814814815
535,Das hoffe ich.,Я на це сподіваюся.,Das hoffe ich.,0.9814814814814815
536,Das interessiert mich nicht.,Це мене не цікавить.,Das interessiert mich nicht.,0.9921875
537,Das ist alles deine Schuld!,Це все твоя вина.,Das ist alles deine Schuld!,0.996
538,Das ist alles deine Schuld!,Це все твоя провина.,Das ist alles deine Schuld!,0.996
539,"Das ist alles, was ich versprechen kann.","Це все, що я можу пообіцяти.","Das ist alles, was ich versprechen kann.",0.9985422740524781
540,Das ist alles?,Це все?,Das ist alles?,0.9921875
541,Das ist auch wahr.,Це також вірно.,Das ist auch wahr.,0.9921875
542,Das ist auf meinem Mist gewachsen.,Це була моя ідея.,Das ist auf meinem Mist gewachsen.,0.9976851851851852
543,Das ist bequem.,Зручно.,Das ist bequem.,0.9814814814814815
544,"Das ist besser, oder?","Так краще, так?","Das ist besser, oder?",0.996
545,Das ist besser.,Так краще.,Das ist besser.,0.9814814814814815
546,Das ist besser.,Так ліпше.,Das ist besser.,0.9814814814814815
547,Das ist Copacabana!,Це Копакабана!,Das ist Copacabana!,0.9814814814814815
548,"Das ist das Dümmste, was ich je gesagt habe.","Це найбільша нісенітниця, яку я коли-небудь казав.","Das ist das Dümmste, was ich je gesagt habe.",0.9993141289437586
549,Das ist das Interessanteste.,Це саме цікаве.,Das ist das Interessanteste.,0.9921875
550,Das ist das letzte Mal.,Це в останній раз.,Das ist das letzte Mal.,0.996
551,Das ist dein Buch.,Це твоя книжка.,Das ist dein Buch.,0.9921875
552,Das ist deine Aufgabe.,Це твоя робота.,Das ist deine Aufgabe.,0.9921875
553,Das ist dein Hauptproblem.,Це твоя головна проблема.,Das ist dein Hauptproblem.,0.9921875
554,"Das ist dein Hut, oder?","Це твій капелюх, так?","Das ist dein Hut, oder?",0.9976851851851852
555,Das ist dein Platz.,Це твоє місце.,Das ist dein Platz.,0.9921875
556,Das ist deins.,Це твій.,Das ist deins.,0.9814814814814815
557,"Das ist der Grund, weshalb ich herkam.","Це і є причина, чому я сюди прийшов.","Das ist der Grund, weshalb ich herkam.",0.9985422740524781
558,Das ist der heißeste Sommer seit 50 Jahren.,Це найспекотніше літо за п’ятдесят років.,Das ist der heißeste Sommer seit 50 Jahren.,0.9990234375
559,Das ist der letzte Zug.,Це останній потяг.,Das ist der letzte Zug.,0.996
560,"Das ist der Mann, den ich gut kenne.","Це людина, яку я добре знаю.","Das ist der Mann, den ich gut kenne.",0.9990234375
561,Das ist der Rechner meiner Mutter.,Це комп'ютер моєї мами.,Das ist der Rechner meiner Mutter.,0.9976851851851852
562,Das ist der wichtigste Grund.,Це найважливіша причина.,Das ist der wichtigste Grund.,0.996
563,Das ist die Ansicht eines Dilettanten.,Це думка дилетанта.,Das ist die Ansicht eines Dilettanten.,0.9976851851851852
564,Das ist die einzige Möglichkeit.,Це єдина можливість.,Das ist die einzige Möglichkeit.,0.996
565,Das ist die erste Reise meines Lebens.,Це перша подорож у моєму житті.,Das ist die erste Reise meines Lebens.,0.9985422740524781
566,Das ist die Kamera meiner Schwester.,Це фотоапарат моєї сестри.,Das ist die Kamera meiner Schwester.,0.9976851851851852
567,"Das ist doch nicht so einfach, wie ich dachte.","Це не так просто, як мені здавалося.","Das ist doch nicht so einfach, wie ich dachte.",0.9993141289437586
568,Das ist durchaus möglich.,Це цілком можливо.,Das ist durchaus möglich.,0.9921875
569,Das ist ein Adverb.,Це прислівник.,Das ist ein Adverb.,0.9921875
570,Das ist ein altes Gesetz.,Це стародавній закон.,Das ist ein altes Gesetz.,0.996
571,Das ist ein Boot.,Це човен.,Das ist ein Boot.,0.9921875
572,Das ist ein Buch über Fettleibigkeit.,Ця книга про ожиріння.,Das ist ein Buch über Fettleibigkeit.,0.9976851851851852
573,Das ist ein Buch über Sterne.,Ця книга про зірки.,Das ist ein Buch über Sterne.,0.9976851851851852
574,Das ist ein Buch über Tiere.,Ця книга про тварин.,Das ist ein Buch über Tiere.,0.9976851851851852
575,Das ist eine Ausnahme.,Це виняток.,Das ist eine Ausnahme.,0.9921875
576,Das ist eine bewiesene Tatsache.,Це доведений факт.,Das ist eine bewiesene Tatsache.,0.996
577,Das ist eine gute Antwort.,Це добра відповідь.,Das ist eine gute Antwort.,0.996
578,Das ist eine gute Idee!,Це гарна ідея!,Das ist eine gute Idee!,0.996
579,Das ist eine gute Regel.,Це хороше правило.,Das ist eine gute Regel.,0.996
580,Das ist eine gute Schule.,Це хороша школа.,Das ist eine gute Schule.,0.996
581,"Das ist eine gute Zeitung, stimmt's?","Це хороша газета, чи не так?","Das ist eine gute Zeitung, stimmt's?",0.9990234375
582,Das ist eine japanische Puppe.,Це японська лялька.,Das ist eine japanische Puppe.,0.996
583,Das ist eine Katastrophe.,Це катастрофа.,Das ist eine Katastrophe.,0.9921875
584,Das ist eine Kopie.,Це копія.,Das ist eine Kopie.,0.9921875
585,Das ist eine lange Geschichte.,Це довга історія.,Das ist eine lange Geschichte.,0.996
586,Das ist eine Lüge!,Це брехня!,Das ist eine Lüge!,0.9921875
587,Das ist ein enormer Verlust.,Це величезна втрата.,Das ist ein enormer Verlust.,0.996
588,Das ist eine schwere Anschuldigung.,Це дуже серйозне звинувачення.,Das ist eine schwere Anschuldigung.,0.996
589,Das ist eine schwere Sprache.,Це тяжка мова.,Das ist eine schwere Sprache.,0.996
590,Das ist eine sehr einfache Idee.,Це дуже проста ідея.,Das ist eine sehr einfache Idee.,0.9976851851851852
591,"Das ist eine sehr heimtückische Krankheit. Man bemerkt sie erst, wenn es zu spät ist.","Це дуже підступна хвороба. Ти її не помічаєш, допоки не стає запізно.","Das ist eine sehr heimtückische Krankheit. Man bemerkt sie erst, wenn es zu spät ist.",0.9998518518518519
592,Das ist eine sehr schöne Blume.,Це дуже гарна квітка.,Das ist eine sehr schöne Blume.,0.9976851851851852
593,Das ist eine Silbermünze.,Це срібна монета.,Das ist eine Silbermünze.,0.9921875
594,Das ist eine tolle Idee.,Це чудова ідея.,Das ist eine tolle Idee.,0.996
595,Das ist eine Überraschung.,Це сюрприз.,Das ist eine Überraschung.,0.9921875
596,Das ist eine wichtige Frage.,Це важливе питання.,Das ist eine wichtige Frage.,0.996
597,Das ist ein Foto meiner Schwester.,Це фотографія моєї сестри.,Das ist ein Foto meiner Schwester.,0.9976851851851852
598,Das ist ein Foto.,Це фотографія.,Das ist ein Foto.,0.9921875
599,Das ist ein Geschenk für dich.,Це подарунок тобі.,Das ist ein Geschenk für dich.,0.9976851851851852
600,Das ist ein Geschenk für dich.,Це тобі подарунок.,Das ist ein Geschenk für dich.,0.9976851851851852
601,Das ist ein Geschenk für Sie.,Це подарунок вам.,Das ist ein Geschenk für Sie.,0.9976851851851852
602,Das ist ein Geschenk für Sie.,Це подарунок для вас.,Das ist ein Geschenk für Sie.,0.9976851851851852
603,Das ist ein Hotel.,Це готель.,Das ist ein Hotel.,0.9921875
604,"Das ist ein kleiner Schritt für den Menschen, aber ein riesiger Sprung für die Menschheit.","Це маленький крок для людини, але величезний стрибок для людства.","Das ist ein kleiner Schritt für den Menschen, aber ein riesiger Sprung für die Menschheit.",0.9998518518518519
605,Das ist ein kleines Buch.,Це маленька книжка.,Das ist ein kleines Buch.,0.996
606,Das ist ein Löwe.,Це лев.,Das ist ein Löwe.,0.9921875
607,Das ist ein Pferd.,Це кінь.,Das ist ein Pferd.,0.9921875
608,Das ist ein Problem.,Це проблема.,Das ist ein Problem.,0.9921875
609,Das ist ein Riesenfehler.,Це величезна помилка.,Das ist ein Riesenfehler.,0.9921875
610,Das ist ein rutschiger Abhang.,Це слизька доріжка.,Das ist ein rutschiger Abhang.,0.996
611,Das ist ein Satz.,Це речення.,Das ist ein Satz.,0.9921875
612,Das ist ein Schneemann.,Це сніговик.,Das ist ein Schneemann.,0.9921875
613,Das ist ein schönes T-Shirt.,Це гарна футболка.,Das ist ein schönes T-Shirt.,0.996
614,Das ist ein sehr nützliches Wörterbuch.,Це дуже корисний словник.,Das ist ein sehr nützliches Wörterbuch.,0.9976851851851852
615,Das ist ein Verbrechen.,Це злочин.,Das ist ein Verbrechen.,0.9921875
616,Das ist ein ziemlich riskanter Beruf.,Це доволі ризикована робота.,Das ist ein ziemlich riskanter Beruf.,0.9976851851851852
617,Das ist entsetzlich teuer.,Це надзвичайно дорого.,Das ist entsetzlich teuer.,0.9921875
618,Das ist Erpressung!,Це шантаж.,Das ist Erpressung!,0.9814814814814815
619,Das ist er.,Це він.,Das ist er.,0.9814814814814815
620,Das ist etwas anderes.,То інша справа.,Das ist etwas anderes.,0.9921875
621,Das ist etwas anderes.,Це інша справа.,Das ist etwas anderes.,0.9921875
622,Das ist eure Entscheidung.,Це ваше рішення.,Das ist eure Entscheidung.,0.9921875
623,Das ist Fleisch.,Це м'ясо.,Das ist Fleisch.,0.9814814814814815
624,Das ist für dich.,Це тобі.,Das ist für dich.,0.9921875
625,Das ist für jetzt genug.,На даний момент досить.,Das ist für jetzt genug.,0.996
626,Das ist für jetzt genug.,Поки що вистачить.,Das ist für jetzt genug.,0.996
627,Das ist für Sie.,Це вам.,Das ist für Sie.,0.9921875
628,Das ist gar nicht so übel!,Це не так вже й погано!,Das ist gar nicht so übel!,0.9976851851851852
629,Das ist gefährlich.,Це небезпечно.,Das ist gefährlich.,0.9814814814814815
630,"Das ist genau das Buch, wonach ich gesucht habe.","Це саме та книга, яку я шукав.","Das ist genau das Buch, wonach ich gesucht habe.",0.9993141289437586
631,"Das ist genau die Uhr, die ich letzte Woche verloren habe.","Це той самий годинник, що я загубив тиждень тому.","Das ist genau die Uhr, die ich letzte Woche verloren habe.",0.9996243425995492
632,"Das ist genug für heute, ich bin müde.","На сьогодні досить, я втомився.","Das ist genug für heute, ich bin müde.",0.9990234375
633,Das ist gerechtfertigt.,Ци виправдано.,Das ist gerechtfertigt.,0.9814814814814815
634,Das ist Gift.,Це отрута.,Das ist Gift.,0.9814814814814815
635,Das ist Herr Pedro.,Це пан Педро.,Das ist Herr Pedro.,0.9921875
636,Das ist ihr Buch.,Це їхня книжка.,Das ist ihr Buch.,0.9921875
637,Das ist Ihre Entscheidung.,Це ваше рішення.,Das ist Ihre Entscheidung.,0.9921875
638,Das ist Ihr Problem.,Це ваша проблема.,Das ist Ihr Problem.,0.9921875
639,Das ist illegal.,Це незаконно.,Das ist illegal.,0.9814814814814815
640,Das ist kein Apfelsinenbaum.,Це не апельсинове дерево.,Das ist kein Apfelsinenbaum.,0.9921875
641,Das ist kein Blut. Das ist Rote Bete.,Це не кров. Це буряк.,Das ist kein Blut. Das ist Rote Bete.,0.9990234375
642,"Das ist keine Schlange, sondern nur ein Stück Seil.",Це не змія. Це всього лише шматок мотузки.,"Das ist keine Schlange, sondern nur ein Stück Seil.",0.9993141289437586
643,Das ist kein Essen.,Це не їжа.,Das ist kein Essen.,0.9921875
644,Das ist keine zufällige Fügung.,Це не збіг обставин.,Das ist keine zufällige Fügung.,0.996
645,"Das ist kein Hebräisch, sondern Jiddisch.",Це не іврит. Це ідиш.,"Das ist kein Hebräisch, sondern Jiddisch.",0.9976851851851852
646,Das ist kein Irrtum.,Це не помилка.,Das ist kein Irrtum.,0.9921875
647,Das ist kein Salz.,Це не сіль.,Das ist kein Salz.,0.9921875
648,Das ist kein Schwein; das ist ein Affe.,Це не свиня; це мавпа.,Das ist kein Schwein; das ist ein Affe.,0.9993141289437586
649,Das ist kein Spielzeug!,Це не іграшка!,Das ist kein Spielzeug!,0.9921875
650,Das ist kein Spiel!,Це не гра.,Das ist kein Spiel!,0.9921875
651,Das ist kein Tiger.,Це не тигр.,Das ist kein Tiger.,0.9921875
652,Das ist kein Trinkwasser.,Це непитна вода.,Das ist kein Trinkwasser.,0.9921875
653,Das ist kein Trinkwasser.,Ця вода непитна.,Das ist kein Trinkwasser.,0.9921875
654,Das ist kinderleicht!,Це дуже легко!,Das ist kinderleicht!,0.9814814814814815
655,Das ist komisch.,Це кумедно.,Das ist komisch.,0.9814814814814815
656,Das ist leichter gesagt als getan.,"Простіше сказати, ніж зробити.",Das ist leichter gesagt als getan.,0.9976851851851852
657,Das ist leicht.,Це легко.,Das ist leicht.,0.9814814814814815
658,Das ist lustig.,Це кумедно.,Das ist lustig.,0.9814814814814815
659,Das ist mein Bruder Tom.,Це мій брат Том.,Das ist mein Bruder Tom.,0.996
660,Das ist meine Angelegenheit.,Це моя справа.,Das ist meine Angelegenheit.,0.9921875
661,Das ist meine CD.,Це мій диск.,Das ist meine CD.,0.9921875
662,Das ist meine Geschäftsadresse.,Це моя рабоча адреса.,Das ist meine Geschäftsadresse.,0.9921875
663,Das ist meine Großmutter.,Це моя бабуся.,Das ist meine Großmutter.,0.9921875
664,Das ist meine Hose.,Це мої штани.,Das ist meine Hose.,0.9921875
665,Das ist meine Idee.,Це моя ідея.,Das ist meine Idee.,0.9921875
666,Das ist meine Küche.,Це моя кухня.,Das ist meine Küche.,0.9921875
667,Das ist meine Lieblingsband.,Це моя улюблена група.,Das ist meine Lieblingsband.,0.9921875
668,Das ist meine Postleitzahl.,Це мій поштовий індекс.,Das ist meine Postleitzahl.,0.9921875
669,"Das ist mein erster Flug. Ich bin nervös, sagt Hiroshi.","Це мій перший політ. Я нервуюся, - каже Хіросі.","Das ist mein erster Flug. Ich bin nervös, sagt Hiroshi.",0.9995
670,Das ist meine Schwester Maria.,Це моя сестра Мері.,Das ist meine Schwester Maria.,0.996
671,Das ist meine Schwester. Sie heißt Julia.,Це моя сестра. Її звати Юля.,Das ist meine Schwester. Sie heißt Julia.,0.9985422740524781
672,Das ist meine Schwester.,Це моя сестра.,Das ist meine Schwester.,0.9921875
673,Das ist meine Uhr.,Цей годинник мій.,Das ist meine Uhr.,0.9921875
674,Das ist mein Fahrrad.,Це мій велосипед.,Das ist mein Fahrrad.,0.9921875
675,Das ist mein Freund Tom.,Це мій друг Том.,Das ist mein Freund Tom.,0.996
676,Das ist mein Geld.,Це мої гроші.,Das ist mein Geld.,0.9921875
677,Das ist mein letztes Wort.,Це моя остаточна відповідь.,Das ist mein letztes Wort.,0.996
678,Das ist mein Lieblingsgericht.,Це моя улюблена страва.,Das ist mein Lieblingsgericht.,0.9921875
679,Das ist mein Lieblingslied.,Це моя улюблена пісня.,Das ist mein Lieblingslied.,0.9921875
680,Das ist mein Lieblingsstuhl.,Це мій улюблений стілець.,Das ist mein Lieblingsstuhl.,0.9921875
681,Das ist mein Lied!,Це моя пісня!,Das ist mein Lied!,0.9921875
682,Das ist mein Schlafzimmer.,Це моя спальня.,Das ist mein Schlafzimmer.,0.9921875
683,Das ist mir egal.,Я не заперечую.,Das ist mir egal.,0.9921875
684,Das ist mir völlig egal!,Мені цілком байдуже!,Das ist mir völlig egal!,0.996
685,Das ist nicht das einzige Problem.,Це не єдина проблема.,Das ist nicht das einzige Problem.,0.9976851851851852
686,"Das ist nicht das, was ich bestellt habe.",Я не це замовляла.,"Das ist nicht das, was ich bestellt habe.",0.9990234375
687,Das ist nicht immer der Fall.,Це не завжди так.,Das ist nicht immer der Fall.,0.9976851851851852
688,Das ist nicht komisch.,Це не смішно.,Das ist nicht komisch.,0.9921875
689,Das ist nicht legal.,Це незаконно.,Das ist nicht legal.,0.9921875
690,Das ist nicht logisch.,Це нелогічно.,Das ist nicht logisch.,0.9921875
691,"Das ist nicht meine Meinung, nur meine Übersetzung!","Це не моя точка зору, а лише мій переклад!","Das ist nicht meine Meinung, nur meine Übersetzung!",0.9990234375
692,"Das ist nicht mein Haus, nein.","Ні, це не мій будинок.","Das ist nicht mein Haus, nein.",0.9976851851851852
693,Das ist nicht möglich!,Це неможливо!,Das ist nicht möglich!,0.9921875
694,Das ist nichts für dich.,Це не тобі.,Das ist nichts für dich.,0.996
695,Das ist nicht sicher.,Це не є безпечним.,Das ist nicht sicher.,0.9921875
696,"Das ist nichts, was jeder Beliebige tun kann.","Це не те, що може зробити кожен.","Das ist nichts, was jeder Beliebige tun kann.",0.9990234375
697,Das ist nicht Tom.,Це не Том.,Das ist nicht Tom.,0.9921875
698,Das ist nicht unmöglich.,Це не неможливо.,Das ist nicht unmöglich.,0.9921875
699,Das ist nicht verkäuflich.,Це не на продаж.,Das ist nicht verkäuflich.,0.9921875
700,"Das ist nicht, was ich bestellt habe.",Я не це замовляв.,"Das ist nicht, was ich bestellt habe.",0.9985422740524781
701,"Das ist nicht, was ich bestellt habe.",Я не це замовляла.,"Das ist nicht, was ich bestellt habe.",0.9985422740524781
702,Das ist nicht wichtig.,Це не має значення.,Das ist nicht wichtig.,0.9921875
703,Das ist nicht zum Lachen!,Це не смішно!,Das ist nicht zum Lachen!,0.996
704,Das ist nicht zum Lachen!,Це не смішно.,Das ist nicht zum Lachen!,0.996
705,Das ist nur ein Placebo.,Це лише плацебо.,Das ist nur ein Placebo.,0.996
706,Das ist original.,Оригінально.,Das ist original.,0.9814814814814815
707,Das ist reine Zeitverschwendung.,Це тільки даремна трата часу.,Das ist reine Zeitverschwendung.,0.9921875
708,Das ist richtig!,Вірно!,Das ist richtig!,0.9814814814814815
709,Das ist Sabotage.,Це саботаж.,Das ist Sabotage.,0.9814814814814815
710,Das ist schon aus der Mode.,Це вже не в моді.,Das ist schon aus der Mode.,0.9976851851851852
711,Das ist sehr großzügig von Ihnen.,Це дуже великодушно з вашого боку.,Das ist sehr großzügig von Ihnen.,0.9976851851851852
712,Das ist sehr schlecht.,Це дуже погано.,Das ist sehr schlecht.,0.9921875
713,Das ist sehr teuer.,Це надзвичайно дорого.,Das ist sehr teuer.,0.9921875
714,Das ist sehr unprofessionell.,Це дуже непрофесійно.,Das ist sehr unprofessionell.,0.9921875
715,Das ist sein Auto.,Це його машина.,Das ist sein Auto.,0.9921875
716,Das ist seine Formel.,Це його формула.,Das ist seine Formel.,0.9921875
717,Das ist seine Meinung.,Це його думка.,Das ist seine Meinung.,0.9921875
718,Das ist sein Haus.,Цей будинок належить йому.,Das ist sein Haus.,0.9921875
719,Das ist sein Pferd.,Це її кінь.,Das ist sein Pferd.,0.9921875
720,Das ist sein Pferd.,Це його кінь.,Das ist sein Pferd.,0.9921875
721,Das ist so klar wie Kloßbrühe.,Це ясно як божий день.,Das ist so klar wie Kloßbrühe.,0.9976851851851852
722,Das ist so langweilig.,Це так нудно.,Das ist so langweilig.,0.9921875
723,"Das ist Tom, mein Kollege.","Це Том, мій колега.","Das ist Tom, mein Kollege.",0.996
724,Das ist Toms Familie.,Це родина Тома.,Das ist Toms Familie.,0.9921875
725,Das ist Toms Job.,Це робота Тома.,Das ist Toms Job.,0.9921875
726,Das ist Toms Schirm.,Це парасолька Тома.,Das ist Toms Schirm.,0.9921875
727,Das ist Toms Vater.,Це тато Тома.,Das ist Toms Vater.,0.9921875
728,Das ist Tom.,Це Том.,Das ist Tom.,0.9814814814814815
729,Das ist ungewöhnlich.,Це незвично.,Das ist ungewöhnlich.,0.9814814814814815
730,Das ist unmöglich.,Це неможливо.,Das ist unmöglich.,0.9814814814814815
731,Das ist unser Auto.,Це наша машина.,Das ist unser Auto.,0.9921875
732,Das ist unser Baseballplatz.,Це наше бейсбольне поле.,Das ist unser Baseballplatz.,0.9921875
733,Das ist unsere Chance.,Це наш шанс.,Das ist unsere Chance.,0.9921875
734,Das ist unsere Schule.,Це наша школа.,Das ist unsere Schule.,0.9921875
735,Das ist verständlich.,Це зрозуміло.,Das ist verständlich.,0.9814814814814815
736,Das ist völlig verständlich.,Це цілком зрозуміло.,Das ist völlig verständlich.,0.9921875
737,Das ist von meinem Vater.,Це належить батьку.,Das ist von meinem Vater.,0.996
738,Das ist von Tom.,Це від Тома.,Das ist von Tom.,0.9921875
739,Das ist vor drei Tagen passiert.,Це було три дні тому.,Das ist vor drei Tagen passiert.,0.9976851851851852
740,Das ist Wasser.,Це вода.,Das ist Wasser.,0.9814814814814815
741,Das ist wirklich eine nette Überraschung!,Це насправді добрий сюрприз!,Das ist wirklich eine nette Überraschung!,0.9976851851851852
742,Das ist wirklich großartig!,Це дивовижно!,Das ist wirklich großartig!,0.9921875
743,Das ist wirklich traurig.,Це справді сумно.,Das ist wirklich traurig.,0.9921875
744,Das ist zu teuer.,Це задорого!,Das ist zu teuer.,0.9921875
745,Das ist zu teuer!,Це занадто дорого!,Das ist zu teuer!,0.9921875
746,Das ist zu teuer.,Це занадто дорого!,Das ist zu teuer.,0.9921875
747,Das Jobangebot steht noch.,Пропозиція роботи ще в силі.,Das Jobangebot steht noch.,0.9921875
748,Das kann jeder.,Будь-хто може це зробити.,Das kann jeder.,0.9814814814814815
749,Das kann jeder.,Кожен може це зробити.,Das kann jeder.,0.9814814814814815
750,Das kann man in jedem Wörterbuch nachsehen.,Це є в будь-якому словнику.,Das kann man in jedem Wörterbuch nachsehen.,0.9985422740524781
751,Das kann nur sie sein.,Це може бути лише вона.,Das kann nur sie sein.,0.996
752,Das kannst du nicht machen.,Не можна цього робити.,Das kannst du nicht machen.,0.996
753,Das Kind folgte mir zum Park.,Дитина пішла за мною до парку.,Das Kind folgte mir zum Park.,0.9976851851851852
754,Das klingt vernünftig.,Звучить резонно.,Das klingt vernünftig.,0.9814814814814815
755,Das klippklar.,Це ясно як божий день.,Das klippklar.,0.9375
756,Das Klopapier ist alle!,Закінчився туалетний папір!,Das Klopapier ist alle!,0.9921875
757,Das kommt auf den Zusammenhang an.,Це залежить від контексту.,Das kommt auf den Zusammenhang an.,0.9976851851851852
758,Das kommt mir spanisch vor.,Для мене це китайська грамота.,Das kommt mir spanisch vor.,0.996
759,Das könnte dich vielleicht interessieren.,Це може тебе зацікавити.,Das könnte dich vielleicht interessieren.,0.996
760,Das Konzert fängt gleich an.,Концерт скоро розпочнеться.,Das Konzert fängt gleich an.,0.996
761,Das Konzert war ein Erfolg.,Концерт мав успіх.,Das Konzert war ein Erfolg.,0.996
762,Das Land braucht eure Hilfe.,Країні потрібна ваша допомога.,Das Land braucht eure Hilfe.,0.996
763,Das Land braucht Ihre Hilfe.,Країні потрібна ваша допомога.,Das Land braucht Ihre Hilfe.,0.996
764,Das Land erklärte seine Unabhängigkeit am 7. September 1822.,Країна проголосила незалежність сьомого вересня тисяча вісімсот двадцять другого року.,Das Land erklärte seine Unabhängigkeit am 7. September 1822.,0.9993141289437586
765,Das Laub des Baumes wurde gelb.,Листя на дереві пожовтіло.,Das Laub des Baumes wurde gelb.,0.9976851851851852
766,Das Leben geht weiter.,Життя триває.,Das Leben geht weiter.,0.9921875
767,Das Leben ist gut.,Життя добре.,Das Leben ist gut.,0.9921875
768,Das Leben ist interessant.,Життя цікаве.,Das Leben ist цікаво.,0.7361111111111112
769,Das Leben ist nicht gerecht.,Життя несправедливе.,Das Leben ist nicht gerecht.,0.996
770,"Das Leben ist nicht lang, es ist breit!","Життя не довге, воно широке!","Das Leben ist nicht lang, es ist breit!",0.9990234375
771,Das Leben ist schwer.,Життя важке.,Das Leben ist schwer.,0.9921875
772,Das Leben ist sehr kurz.,Життя дуже коротке.,Das Leben ist sehr kurz.,0.996
773,Das Leben ist voller Abenteuer.,Життя є повне пригод.,Das Leben ist voller Abenteuer.,0.996
