Unnamed: 0,DE,EN,TRANSLATION,chrf_score
464,Ihr Boss?,Your boss?,Dein Boss?,37.87205498984996
465,Ihr seid noch auf?,Why are you still up?,Warum bist du noch auf?,44.58628772295468
466,"Die Funktionen zum‚ Lückentext‘ können im Einstellungsdialog ein- und ausgeschaltet werden. Ist‚ Lückentext aktivieren‘ ausgeschaltet, können auch Schriften benutzt werden, bei denen im Zeichensatz andere Zeichen an der Position der Klammern stehen. Auch wird dann die Arbeitsgeschwindigkeit ein wenig größer.",The'Fill-in-the-blank 'features can be turned on and off in the Configuration dialog. Turning them of will make it possible to use fonts that map other characters to the positions of the brackets. It will also speed up performance slightly.,"Die Fill-in-the-blank-Funktionen können im Konfigurations-Dialog eingeschaltet und ausgeschaltet werden. Wenn Sie sie ausschalten, können Sie Schriften verwenden, die andere Zeichen an die Positionen der Klammern mappen. Es wird auch die Leistung leicht beschleunigen.",44.77869210366393
467,"Nein, nein, nein, nein, nein, nein...","No. No, no, no...","Nein, nein, nein...",49.376993505278236
468,"Beschäftigung, Produktivität und Löhne","Employment, productivity and wages","Beschäftigung, Produktivität und Löhne",100.0
469,Schlussfolgerung,Conclusion,Schlussfolgerung,100.0
470,- Mit wem haben Sie gesprochen?,- Who'd you talk to over there?,- Mit wem hast du dort gesprochen?,62.05481936427187
471,"Ja, das ist es.","Yeah, that's it.","Ja, das ist es.",100.0
472,- Ich weiß nicht.,- I do not know.,- Das weiß ich nicht.,38.92841178179012
473,Vorwärts!,Push on!,Schieben Sie weiter!,5.10204081632653
474,"Aber ich denke es ist nur fair dir zu sagen, dass ich Zugang zu einer Liste habe.",But I think it's only fair to tell you I have access to list.,"Aber ich denke, es ist nur fair, Ihnen zu sagen, dass ich Zugang zur Liste habe.",81.3245594819197
475,In diesem Fall findet Artikel 2 Anwendung.,In that case Article 2 applies.,In diesem Fall gilt Artikel 2.,53.35594698438783
476,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Die Ereignisse entscheiden, nicht die Menschen.",75.81909191976335
477,Du fehlst mir.,I miss you so much.,Ich vermisse dich so sehr.,10.471055618615209
478,"Nein, nein ich verstehe es.","No, no, I understand.","Nein, nein, ich verstehe.",91.08205265629917
479,"Was ich dir sagen werde ist, dass ich während meiner Zeit in der Wildnis...",What I will tell you is that during my time in the wilderness--,"Ich sage Ihnen, während meiner Zeit in der Wüste...",47.061241285996445
480,Ein Beispiel:,An example would look something like the following:,Ein Beispiel würde etwas wie folgt aussehen:,58.472164773463795
481,der tatsächliche Rumpfwinkel und der konstruktiv festgelegte Rumpfwinkel und die Abweichung voneinander;,the actual torso angle and the design torso angle and their relationship.,der eigentliche Torsowinkel und der Entwurfs-Torsowinkel und ihre Beziehung.,29.968706242422467
482,Einfach.,Simple.,Das ist einfach.,57.99198141399895
483,- Irgendwas stimmt nicht.,- Something's not right.,- Etwas stimmt nicht.,65.47142562620408
484,- Bitte.,All right.,- In Ordnung.,2.450980392156863
485,Wie geht es dir?,How are you?,- Wie geht's dir?,61.83452159481395
486,Kommen Sie rein.,Do come in.,Komm rein.,30.58822113608994
487,"Einen Moment noch, Siler.","Hang on, Siler.","Warte mal, Siler.",17.25060564722233
488,- Nein...,- No...,"- Nein, das ist nicht...",56.48828524965368
489,Ich kenne den Geruch.,I know it.,Ich weiß es.,8.971667215158496
490,Dann machen unsere Eltern aus uns was anderes.,"Then, our parents make us into something else.",Dann machen unsere Eltern uns zu etwas anderes.,78.44618478398684
491,"Oh, jetzt geht's los.","Oh, here we go.","Oh, da sind wir.",4.523912886187685
492,Der Vizepräsident.,The Vice President.,Der Vizepräsident.,100.0
493,"- (HU) Vielen Dank, Herr Präsident!","(HU) Thank you, Mr President.","(HU) Danke, Herr Präsident.",56.49171499314387
494,- Das Wunderrisotto?,- The magic risotto?,- Das magische Risotto?,37.97593233833155
495,"Viel Glück, Doc.","Good luck, Doc.","Viel Glück, Doktor.",83.71370958251727
496,Hoffnung?,Hope?,Hoffnung?,100.0
497,Offshore-Schiffe,Offshore vessels,Offshore-Flugzeuge,46.955713949151956
498,Einer Familie.,A family.,Eine Familie.,62.115979610885844
499,Ich bin so stolz auf dich.,I'm so proud of you.,Ich bin so stolz auf dich.,100.0
500,Aber weißt du was?,But you know what?,Aber weißt du was?,100.0
501,"Lauf, verdammt!","Run, damn it!","Rennen Sie, verdammt!",51.099998840950164
502,Er hat Recht.,"You know, he's right.","Du weißt schon, er hat recht.",29.514796810039044
503,Was ist jetzt schon wieder?,What's the matter? You look funny.,Was ist los? Du siehst komisch aus.,24.232781983582786
504,"Wir haben keine Wahl, Bobby.","We have no choice, Bobby.","Wir haben keine Wahl, Bobby.",100.0
505,"Ich weiß nicht, was ich tun soll.",I'm not thinking.,Ich denke nicht nach.,20.077585470354773
506,Folgen Sie mir.,Follow me.,Folgen Sie mir.,100.0
507,Kommt schon.,Come on.,Komm schon.,49.477358913609194
508,Ist alles in Ordnung?,Is everything all right?,Ist alles in Ordnung?,100.0
509,Entschuldigen Sie.,Excuse me.,Entschuldigen Sie mich.,94.33915166379313
510,Findest du mich begehrenswert?,Do you find me desirable?,Finden Sie mich wünschenswert?,40.10484255411792
511,Wir haben eine gemeinsame Vergangenheit.,We have a history.,Wir haben eine Geschichte.,34.64013149794277
512,Komm rein.,Come in.,Kommen Sie rein.,42.437688408650736
513,Wir suchen nach dem Belgier.,We're looking for the Belgian.,Wir suchen den Belgier.,57.78131710848983
514,Er hat ihr den Artefakt abgenommen.,He relieved her of her artifact.,Er entfernte ihr ihr Artefakte.,30.997377268685185
515,- Was wollt ihr? - Pulli.,What do you want?,- Was willst du denn?,20.882104234829715
516,"Kinder, ich hatte nur einen Kampf in meinem Leben.","Kids, I've only been in one fight in my life.","Kinder, ich habe nur einmal in meinem Leben gekämpft.",64.93597297620633
517,Wer kann mir helfen?,Can you help me?,Kannst du mir helfen?,56.405054585954176
518,Kann ich dir nicht sagen.,I can't tell you that.,Das kann ich dir nicht sagen.,91.08365202714346
519,"Finden Sie raus, wo er ist.",Run a trace.,Verfolgen Sie eine Spur.,21.04338665290678
520,- War sie hübsch?,- Is she pretty?,- Ist sie hübsch?,65.61013061013061
521,- Du weißt den Namen noch?,You remember.,Du weißt es noch.,35.824866159365
522,"- Aber, aber...",- But...,- Aber...,45.81500973253551
523,"Ähnliche Asset Management Aktivitäten, die nicht ausdrücklich erwähnt sind.",similar asset management activities not expressly mentioned.,"ähnliche Vermögensverwaltungsaktivitäten, die nicht ausdrücklich erwähnt wurden.",64.95730254993825
524,Wo ist sie?,Where?,- Wo ist das?,36.340721459255946
525,Und jetzt?,And now?,Und jetzt?,100.0
526,Also wirst du sehen und sie werden auch sehen,You shall see and they will see,Du wirst sehen und sie werden sehen,59.09130051595246
527,"- Du hast gesagt, du liebst mich.",You said you'd still love me.,"Du hast gesagt, du wirst mich immer noch lieben.",65.39085755595988
528,"Ich denke, wir haben nichts zu befürchten.",I think we're safe.,"Ich glaube, wir sind in Sicherheit.",19.68495065581371
529,"Glaub mir, das hast du nicht.",Trust me. You didn't.,"Vertrauen Sie mir, das haben Sie nicht.",40.03967093316277
530,"Das Volk der Matsés lebt in Peru und Brasilien und hat eine Gesundheitsenzyklopädie mit mehr als 500 Seiten geschaffen, in der sie ihre traditionellen medizinischen Praktiken auflisten, um das Wissen ihrer Vorfahren für die jüngere Generation zu erhalten.","The Matsés people, who live in Peru and Brazil, have created a health encyclopedia more than 500 pages long cataloging their traditional medicinal practices, preserving ancestral knowledge for younger generations.","Die Matsés, die in Peru und Brasilien leben, haben eine mehr als 500 Seiten lange Gesundheits-Enzyklopädie erstellt, in der ihre traditionellen medizinischen Praktiken katalogisiert und das Wissen der Vorfahren für jüngere Generationen bewahrt wird.",65.54702176484261
531,Sehr erfreut.,It is my pleasure.,Es ist meine Freude.,13.031712131998404
532,Würde jetzt bitte jemand dem Kerl eine Waffe an den Kopf halten?,"Now, will someone please stick a gun in this Kramer's face?",Würde jemand bitte Kramers Gesicht mit einer Waffe stecken?,34.873535212814865
533,- Derzeit ist es sehr gefährlich.,- It's very dangerous right now.,- Es ist jetzt sehr gefährlich.,54.44543877886628
534,Die Schlüssel.,- Yes? - The keys!,- Die Schlüssel!,97.87610258888854
535,Bläschenkumpels.,Bubble Buddies.,Bubble Buddies.,6.849315068493151
536,Insgesamt,Total,Gesamtzahl,32.717196643495456
537,Achtung.,Easy.,Leicht.,16.573915525114153
538,Jedoch viel Glück.,"Good luck, though.",Viel Glück.,47.534350932668026
539,"Er denkt immer noch, ich schulde ihm etwas, weil er mich eingeschworen hat.",Still thinks I owe him because he swore me in.,"Er denkt immer noch, dass ich ihm etwas schulden muss, weil er mich eingeschworen hat.",82.59872046985109
540,So ist es schon viel besser!,This is so much better.,Das ist so viel besser.,46.83854861016419
541,Das ist so lustig.,That is so funny.,Das ist so lustig.,100.0
542,Sieh mich an.,Look at me.,Sieh dich mir an.,39.562302936576025
543,Wie sehe ich aus?,How do I look?,Wie sehe ich aus?,100.0
544,Schatz.,Baby.,"Baby, das ist schön.",11.003814973772055
545,- Habe ich ihn erwischt?,- Did I get him?,- Habe ich ihn?,53.85737126927575
546,Nicht für mich.,It's fun for you. It's not fun for me.,"Es ist Spaß für dich, nicht für mich.",66.52433861483325
547,Sie waren es.,It was you.,Das warst du.,12.453703703703704
548,Aber auch Alfonso.,I swore allegiance to Sancho.,Ich habe Sancho treue geschworen.,12.425088302450431
549,"- Ja, vielen Dank auch. Super.",- That's what I'm saying.,"- Das ist es, was ich sage.",9.422160147454797
550,"Wenn du einen Gegner hast, musst du dir eines vor Augen halten:",Remember,Denken Sie daran,4.987481641171873
551,Ich habe mir schon Sorgen gemacht.,I was getting worried.,Ich wurde besorgt.,12.714533307549067
552,"Ja, das bin ich.","Yes, I'm sure.","Ja, das bin ich sicher.",87.36412646821265
553,"Und du vernichtest Beweise, die ich benötige.",And you destroy evidence. I need evidence.,Und Sie zerstören Beweise. Ich brauche Beweise.,27.563212415735077
554,"Das ist genau das, was wir vorhaben.",That's exactly what we want to do.,Genau das wollen wir tun.,29.689773033296902
555,Hier.,Here.,Hier ist es.,69.97816593886462
556,"Richard, mach das nicht!",Richard.,Das ist Richard.,33.262736033564735
557,"Achtung, Leute!",Brody!,Brody! Das ist es!,4.2203435319377345
558,"Tja, das ist Jamies Abteilung.","Mm-hmm. Well, that's Jamie's division.",Das ist Jamies Abteilung.,83.62423810242471
559,"(1) Die Zollbehörden können, soweit dies nicht unverzichtbar für die richtige Erhebung der Einfuhr abgaben ist, in folgenden Fällen davon absehen, die Anmeldung der Angaben nach Artikel 178 Absatz 1 oder eines Teils derselben zu verlangen:",Article 178,Artikel 178,4.669988704370914
560,- Nicht so gut.,- Not great.,- Nicht so gut.,100.0
561,- Ich habe zu tun.,Shh. I'm busy.,Ich bin beschäftigt.,14.981025208534874
562,Anscheinend habe ich auch Polio gehabt.,Apparently I had polio too.,Offenbar hatte ich auch Polio.,40.92267200549477
563,Hast du sie gefunden?,Did you find her?,Hast du sie gefunden?,100.0
564,"Bis zu deiner Geburt haben Roboter nicht geträumt. Sie kannten keine Sehnsucht, bloß einprogrammierte Wünsche.","Until you, robots didn't dream robots didn't desire unless we told them what to want.","Bis zu Ihnen träumten Roboter nicht, Roboter wünschten nicht, es sei denn, wir sagten ihnen, was sie wollen.",32.71531826098156
565,Ich will mitmachen.,I want in.,Ich will reingehen.,39.81525419025419
566,Euer Gast ist angekommen.,Your guest has arrived.,Ihr Gast ist angekommen.,84.56452787563494
567,Verdammte Scheiße!,Holy shit!,Meine Scheiße!,43.36090110416664
568,Es war Notwehr.,I don't know why any white jury would care why I did it.,"Ich weiß nicht, warum eine weiße Jury sich darum kümmert, warum ich es getan habe.",10.538263435124682
569,Zu spät.,Too late.,Zu spät.,100.0
570,Was war es dann?,What did we hear?,Was haben wir gehört?,14.667970270059927
571,- In Ordnung.,- Al!,- Das ist Al!,1.7006802721088436
572,Stehenbleiben!,It's all right. - Freeze!,- Es ist in Ordnung.,4.975124378109453
573,"Meist entscheiden Ereignisse, nicht die Menschen.","Events decide, not people.","Die Ereignisse entscheiden, nicht die Menschen.",75.81909191976335
574,Beihilfe,Aid,Hilf,23.3371291754263
575,Kein Ausweis.,No papers on him.,Keine Papiere über ihn.,17.136200544857342
576,Du bist mein Zuhause.,You are my home.,Du bist mein Zuhause.,100.0
577,Sie hatte eine heiße Affäre mit einem Hollywood-Filmstar.,She had a torrid affair with a Hollywood movie star.,Sie hatte eine scharfe Affäre mit einem Hollywood-Filmstar.,85.47280303487315
578,Weicheier.,Pussies.,Die Kätzchen.,17.070818064344333
579,GEGEN DIE ÜBERLEGENEN FEINDFAHRZEUGE.,Negative.,- Nein. - Nein.,1.1737089201877935
580,Und wie geht es euch?,How are you?,- Wie geht's dir?,27.071537991057436
581,"Magnetischer Neurostimulator, den ich 1983 baute.",Magnetic neurostimulator I built in 1983.,"Magnetischer Neurostimulator, den ich 1983 gebaut habe.",89.51726176004563
582,"Nein, kannst du nicht.","No, you can't.","Nein, das kannst du nicht.",79.22191195945277
583,Und isst:,Eating...,Essen...,11.235186873290793
584,Eigentlich nicht.,Not really.,- Nicht wirklich.,25.414843052311603
585,Wir werden nicht Gott spielen.,I'm not gonna go and play God with you guys...,Ich werde nicht gehen und Gott mit euch spielen...,47.147890923428434
586,Hab euch lieb.,Love you.,Ich liebe dich.,40.88495919026431
587,Ich gehe schlafen.,I'm going to bed.,Ich gehe ins Bett.,38.69954552409449
588,Verzeihen Sie.,Forgive me.,Verzeihen Sie mir.,93.9169047323314
589,Mein Schwert.,My sword.,Mein Schwert.,100.0
590,"Mach die Tür auf, damit ich raus kann!",Open the door.,Öffnen Sie die Tür.,16.87230194897028
591,Wie dumm von mir.,How silly of me.,Wie albern von mir.,38.25386287196641
592,Wirklich.,Really.,- Ganz richtig.,16.198915011850072
593,"Jawohl, Sir.","Aye aye, sir.","Ja, Sir.",23.77311397032975
594,Sieh da mal durch.,Check these out.,Schau dir diese an.,15.436059860357233
595,Ich habe viel von dir gehört.,I've heard a lot about you.,Ich habe viel über dich gehört.,59.33437607049169
596,"- Nein, nein, nein.","- No, no, no.","- Nein, nein, nein.",100.0
597,Irgendwann.,Eventually.,Schließlich.,1.6339869281045754
598,"Beweg dich, alter Mann!","Get moving, old goat.","Beweg dich, alte Ziege.",67.34188333453041
599,Generaldirektor für Landwirtschaft und ländliche Entwicklung,Director-General for Agriculture and Rural Development,Generaldirektor für Landwirtschaft und ländliche Entwicklung,100.0
600,"Man befürchtet, dass immer mehr Arbeitsplätze ins Ausland wandern oder von illegalen Einwanderern eingenommen werden.",Stop it...,Hören Sie auf...,2.0129897755151243
601,Sie und Adele?,You and adele?,Du und Adele?,68.8187685314658
602,Nein?,No?,Nein? Nein.,77.17998542628128
603,Amerikas Rückzug aus Asien,America\u0027s Retreat from Asia,Americau0027s Rückzug aus Asien,74.31543716116491
604,Sieh nur.,There it is.,Da ist er.,7.142857142857142
605,Macht schon!,Come on! Let's go!,"Komm schon, lass uns gehen!",26.12495696207912
606,Wir zogen unsere Stofftiere an und versorgten sie mit besten Essen.,"We would dress up our stuffed animals, we would feed them the finest cuisine.","Wir verkleideten unsere Gefüllten, fütterten sie mit der besten Küche.",36.08920046939892
607,- Kann ich Ihnen helfen?,- Can I help you?,- Kann ich Ihnen helfen?,100.0
608,Was ist passiert?,What is this?,- Was ist das denn?,32.245809745809744
609,"Ein abgewichster, kleiner Dealer.","He's a smalltime dealer,",Er ist ein Kleinkünstler.,18.649950792872996
610,"Nein, gar nichts.","No, nothing. Nothing.","Nein, nichts.",48.08378351399516
611,Ich kann Ihnen helfen.,I can help you.,Ich kann dir helfen.,51.05844352323648
612,Lange Geschichte.,It's a long story.,Es ist eine lange Geschichte.,80.19083001951616
613,"Ach, das ist aber schön! Willkommen.",What a surprise!,Was für eine Überraschung!,13.280617348745082
614,In gewisser Weise vereinfacht der Staatsstreich der Hamas die Lage.,"In some ways, Hamas’s coup makes things clearer.",Auf einige Weise macht der Putsch von Hamas die Dinge klarer.,32.61842538990155
615,Ich hol die Kinder.,I'll get the kids.,Ich hol die Kinder.,100.0
616,Regina als Kathryns neue Freundin wäre kaum beglückt.,"Given her new friendship with Kathryn, I don't think Regina would be happy.","Angesichts ihrer neuen Freundschaft mit Kathryn, glaube ich nicht, dass Regina glücklich wäre.",39.03395919756946
617,Wir müssen weg.,"We got to get out of here, right now!","Wir müssen hier raus, sofort!",55.86786665022533
618,"Du kannst wohnen, wo du willst.",You've a right to live where you please.,"Du hast das Recht, wo du willst zu leben.",41.0700399374724
619,"Ich denke, Sie sollten versuchen die Sachen zu beschleunigen.",Guess you should try to expedite things.,"Ich schätze, du solltest versuchen, Dinge zu beschleunigen.",51.43846866974251
620,- Wieso klappt's nicht?,- Why isn't it? - I don't know.,- Warum nicht? - Ich weiß nicht.,23.81431897545042
621,Datei:,Additional service:,Zusätzliche Dienstleistung:,10.192927445344484
622,"Phantasie, die, wer wurde Liebe von fern","Fancy, the one who would love from afar","Fancy, diejenige, die von weitem lieben würde",24.338012382756418
623,Er hat die erste Explosion überlebt.,He survived the first explosion.,Er überlebte die erste Explosion.,75.00521893994289
624,"Gute Nacht, Senor.","Goodnight, sir.","Guten Abend, Sir.",19.23836374321955
625,- Ein Jahr?,- A year?,- Ein Jahr?,100.0
626,Wir brauchen Ihre Hilfe.,We need your help.,Wir brauchen Ihre Hilfe.,100.0
627,"gestützt auf den Vertrag zur Gründung der Europäischen Gemeinschaft,","Having regard to the Treaty establishing the European Community,","unter Hinweis auf den Vertrag zur Gründung der Europäischen Gemeinschaft,",85.4647479786494
628,Sechs.,Six.,Sechs.,100.0
629,Ich verstehe das nicht.,I don't get it.,Ich verstehe es nicht.,72.20578755930772
630,Was ist hier eigentlich los?,What the hell is going on?,Was zum Teufel ist los?,20.246717387060055
631,Ich zähle bis drei.,I'll count to three.,Ich zähle bis drei.,100.0
632,Stimmt das?,Is that right?,Ist das richtig?,23.535884520702908
633,"Und wenn Sie sich uns anschließen, werden Sie nicht nur Ihre Rache bekommen, sondern helfen, ein neues Kapitel in der amerikanischen Geschichte zu schreiben.","And if you join us, you will not only have your revenge, but you will help write a new chapter in American history.","Und wenn Sie uns anschließen, werden Sie nicht nur Ihre Rache haben, sondern Sie werden helfen, ein neues Kapitel in der amerikanischen Geschichte zu schreiben.",87.2429252884045
634,"Genug, um dich und deine ganze Familie 10-mal zu töten.",Enough to kill you and your whole family ten times over.,"Genug, um dich und deine ganze Familie zehnmal zu töten.",86.13973394436508
635,Wir haben telefoniert.,We spoke on the phone.,Wir haben telefonisch gesprochen.,74.35058804683985
636,"Kommen wir zum Punkt: Ich will, dass Sie den Ball flach halten.","Moving forward, I want you to keep your head down.","Beim Vorangehen möchte ich, dass Sie den Kopf runter halten.",31.091299385480536
637,"- Nun, das freut mich für sie.",So what do you want from me?,Was willst du also von mir?,9.920634920634921
638,- Haben Sie?,- This girl who did?,"- Das Mädchen, das es getan hat?",9.082359263737741
639,Tu mir einen Gefallen.,Do me a favor.,Tun Sie mir einen Gefallen.,85.34755739261898
640,Ich mache es.,I will.,Das werde ich tun.,10.960209673576363
641,- Ich habe es gehört.,- I heard.,- Ich habe gehört.,66.40709378495431
642,Bist du verrückt?,Are you crazy?,Sind Sie verrückt?,52.46353142170824
643,- Das ist Unsinn.,- That's bullshit.,- Das ist Unsinn.,100.0
644,Er ist groß.,- It's big.,- Es ist groß.,66.58324830789084
645,Klinische Studien bei Kindern mit chronischer Hepatitis C:,Clinical trials in paediatric patients with chronic hepatitis C:,Klinische Studien bei pediatrischen Patienten mit chronischer Hepatitis C:,79.07936137028577
646,Du weißt es nicht wahr ?,"You know, don't you?","Du weißt das, oder?",33.3527301525593
647,- Ich weiß es.,- l know.,- Ich weiß.,76.10249796742268
648,WIRKSTOFF(E) UND SONSTIGE BESTANDTEILE,STATEMENT OF ACTIVE AND OTHER SUBSTANCES,STATEMENT OF ACTIVE AND OTHER SUBSTANCES,19.347758042610984
649,"Wunderbar, oder?",Isn't it beautiful?,Ist es nicht wunderschön?,19.810815861719274
650,Kann ich die haben?,Can I take it?,Kann ich es nehmen?,41.968031968031966
651,Ich muss Ihnen etwas gestehen.,"Dear lady, I have a small confession to make.","Liebe Dame, ich muss Ihnen etwas gestehen.",88.42808419183075
652,Ich hasse dich!,I hate you!,Ich hasse dich!,100.0
653,- Schön.,- Beautiful.,- Schön. - Was für ein bisschen.,48.303416598135335
654,Wir können nichts tun.,"Well, you can't do anything.","Nun, du kannst nichts tun.",44.76675486272288
655,Ich bin ein Mensch.,Human.,Menschlich.,33.718773959265235
656,Oh mein...,"Oh, my...","Oh, mein Gott...",79.4622205088666
657,Was zum Teufel willst du?,What the hell do you want?,Was zum Teufel willst du?,100.0
658,"Dies ist eine Frage, die weit über bloße Zahlen und technische Details und sogar über die Unterstützung der nationalen Sparpolitiken hinausgeht.",This is something which goes well beyond figures and technicalities and even support for national austerity policies.,Das geht weit über Zahlen und Techniken hinaus und unterstützt sogar die nationale Sparpolitik.,46.47754135387033
659,"- Nein, dafür ist keine Zeit mehr.","No, there's no time.","Nein, es gibt keine Zeit.",42.6505960834672
660,Das kannst du nicht ernst meinen.,You can't mean that.,Das kannst du nicht ernst meinen.,100.0
661,"Es gesteht uns nichts zu, nur, wenn es darum geht, uns mit Schande zu belegen.",It does not acknowledge us if only to shame us.,"Es anerkennt uns nicht, wenn auch nur um uns zu schämen.",27.60002611219758
662,- Mach schon.,- Go ahead.,- Weitermachen.,13.272851054688367
663,"Na ja, da gibt es abhauen und ""abhauen""","Well, there's goin' and there's goin'.","Nun, da geht's und da geht's.",12.722115581272714
664,Die Wachen sind dort im Sommerlager.,The guards are in summer camp at Tsarskoe.,Die Wachen sind im Sommerlager in Tsarskoe.,73.7888668521884
665,Also Vorsicht.,So be careful.,Also seien Sie vorsichtig.,50.714456383569704
666,Aber wir brauchen Beweise.,We need proof.,Wir brauchen Beweise.,77.3556781023845
667,Wollen Sie jetzt den falschen Weg der EU in Richtung auf einen Liberalisierungsfundamentalismus weiter gehen?,Are you now going to continue down the EU 's incorrect road towards deregulation fundamentalism?,Werden Sie nun den falschen Weg der EU in Richtung der Deregulierungsfundamentalismus fortsetzen?,60.36699649567122
668,Lösungen in diesem Sektor brauchen Zeit.,Solutions in this sector take time.,Lösungen in diesem Sektor brauchen Zeit.,100.0
669,ca. 7.000 Einwohner,"approx. 7,000 inhabitants",ca. 7.000 Einwohner,100.0
670,"Ist es Sumpffieber, wird ihre Temperatur fallen.","If it's swamp fever, her temperature will break.","Wenn es sich um Swampfieber handelt, wird ihre Temperatur brechen.",53.68404459394588
671,"Zu guter letzt einige Selbstverständlichkeiten... Hunde, Fahrräder und Alkohol sollten auf Demos nichts verloren haben.","Finally some matters of course... Dogs, bicycles and alcohol should not be brought to demonstrations.","Schließlich gibt es natürlich einige Dinge... Hunde, Fahrräder und Alkohol sollten nicht zu Demonstrationen gebracht werden.",45.8123834479552
672,"Es wäre eine Schande, wenn die Europäische Union und die Mitgliedstaaten an einer Politik festhielten, die das Militärregime nicht schwächt, sondern im Gegenteil eindeutig stärkt.","It would be a disgrace for the European Union and the Member States to continue a policy that does not weaken but, on the contrary, clearly strengthens the military regime.","Es wäre eine Schande für die Europäische Union und die Mitgliedstaaten, eine Politik fortzusetzen, die das Militärregime nicht schwächt, sondern vielmehr deutlich stärkt.",72.06480557690085
673,- Und wozu soll das gut sein?,I don't understand.,Ich verstehe es nicht.,4.545454545454546
674,"Aber er hat mich benutzt. Um auf dem Stand bei der Untersuchung zu bleiben, zu wissen, wann er wegrennen muss.","But he used me... to stay ahead of the investigation, to know when to make a run for it.","Aber er nutzte mich... um vor der Untersuchung zu bleiben, um zu wissen, wann er davon entkommen sollte.",53.517595491981396
675,Auf jeden Fall: 'Ne ganze Menge von den Attentaten sind wirklich an einem 23. passiert.,"Either way, the part on assassinations is true. Many occurred on the 23rd.","So oder so, der Teil über Mord ist wahr. Viele ereigneten sich am 23.",16.224636492970106
676,Es tut mir für Sie beide leid.,I'm sorry for you both.,Es tut mir leid für euch beide.,50.22046410292255
677,In beiden Residenzen BOUGANVILLAGE und LE VELE können die Wohnungen jeweils im Erdgeschoss mit Patio als auch im ersten Stockwerk mit Veranda liegen (jeweils mit Tisch und Stühlen ausgestattet).,"At the Bouganvillage and Le Vele Residence accommodation can be on the ground floor with patio or on the first floor with veranda, both equipped with table and chairs.","In der Bouganvillage und Le Vele Residence kann die Unterkunft im Erdgeschoss mit Terrasse oder im ersten Stock mit Veranda sein, beide mit Tisch und Stuhl ausgestattet.",46.21749547245058
678,"Also haben der Schnelle und Darhk das, was Darhk vom KGB bekam?","So the speedster and Darhk, they have whatever the KGB gave Darhk?","Also haben der Speedster und Darhk, was auch immer das KGB Darhk gegeben hat?",45.808235445932375
679,An diesem speziellen Tag lief er Mr. Woodhaus über den Weg und verschwand daraufhin im nächsten Klassenzimmer.,"On this particular day, he avoided Mr Woodhouse by ducking into a class.","An diesem bestimmten Tag vermied er Mr. Woodhouse, indem er sich in eine Klasse entfernte.",33.02073423601789
680,"Wie ein Stoßgebet,","As a matter of fact, my friend","Tatsächlich, mein Freund",9.539940952009582
681,"Ich muss zugeben, dass ich ein wenig beeindruckt bin.","Don't look at me. Uno, dos, tres. Keep it pounding.","Sehen Sie sich nicht an. Uno, dos, tres. Schlagen Sie weiter.",16.983283828676978
682,Er ist hier.,He is here.,Er ist hier.,100.0
683,iF - International Forum Design Hannover: Homepage Druckansicht,iF - International Forum Design Hannover: iF WORLD DESIGN GUIDE,iF - International Forum Design Hannover: iF WORLD DESIGN GUIDE,63.64979751883448
684,"- Manche sagen, du bist geschieden.",- Others say you're divorced.,"- Andere sagen, du bist geschieden.",77.55469731556688
685,"Es wurde gesucht nach:Holländer, Friedrich (INTERPRET)","Searched for:Wal-Berg, (composer)","Gesucht nach:Wal-Berg, (Komponist)",24.17893942501466
686,- Was ist?,What is it?,- Was ist das?,73.54258682144817
687,- Es wird brüderlich geteilt.,- Share and share alike.,- Teilen und teilen gleichermaßen.,17.098298439986024
688,Augenblick.,"Hey, wait a minute.","Hey, warte mal.",3.2679738562091507
689,angezeigte Produkte: 1 bis 45 (von 45 insgesamt) Seiten: 1,Displaying 1 to 30 (of 45 products) Result Pages: 12[Next>>],Anzeigen von 1 bis 30 (von 45 Produkten) Ergebnisseiten: 12[Nachste],39.088021574948
690,"Wie wir gehört haben, lehnen die Kollegen den Kommissionsvorschlag aus verschiedenen Gründen ab; über die Ablehnung sind wir uns jedoch einig.","Mrs Scheele has done a very good job and we have a united front in Parliament, which is very different from the debate the Commissioner witnessed on REACH yesterday, the outcome of which we will see tomorrow in the vote.","Frau Scheele hat sehr gute Arbeit geleistet und wir haben im Parlament eine einheitliche Front, die sich stark von der Debatte unterscheidet, die der Kommissar gestern über REACH erlebt hat, deren Ergebnis wir morgen bei der Abstimmung sehen werden.",28.572864670040026
691,Ein heranwachsender...,"You know, adolescent.","Du weißt schon, Jugendlicher.",17.801821129982738
692,"(13. September 2014, 02:41)","(Sep 13th 2014, 2:41am)","(Sep 13, 2014, 2:41 Uhr)",26.176577458438576
693,"Preis pro Tag für 4 Personen in Mobilheim: € 109,00 statt € 142,00!","Daily price for 4 people in Mobile Home Luna, beach included: € 109,00 instead of € 142,00!","Tagespreis für 4 Personen in Mobile Home Luna, Beach inbegriffen: € 109,00 anstelle von € 142,00!",53.38308231509388
